movieCd,movieNm,showTm,prdtYear,openDt,typeNm,nations,genres,directors,actors,companys,audits
20161286,아이스 에이지: 지구 대충돌,94,2016,20160720,장편,미국,코미디|애니메이션|어드벤처,마이크 트메이어,존 레귀자모|레이 로마노|제니퍼 로페즈|애덤 드바인|제시 타일러 퍼거슨|배한성|장광,이십세기폭스코리아(주),전체관람가|전체관람가
20164521,극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,93,2016,20160720,장편,일본,애니메이션,타카하시 시게하루,토마츠 하루카|유우키 아오이|세키 토모카즈|코자쿠라 에츠코,씨제이이앤엠(주),전체관람가
20156250,인천상륙작전,110,2016,20160727,장편,한국,드라마|전쟁,이재한,이정재|이범수|리암 니슨|진세연,씨제이이앤엠(주),12세이상관람가|12세이상관람가
20163189,태풍이 지나가고,117,2016,20160727,장편,일본,드라마,고레에다 히로카즈,아베 히로시|마키 요코|요시자와 타이요|키키 키린,(주)티캐스트,12세이상관람가
20161907,제이슨 본,123,2016,20160727,장편,미국,스릴러|액션,폴 그린그래스,맷 데이먼,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가
20165561,빅,91,2016,20160727,장편,인도|미국,가족|애니메이션|어드벤처|코미디,트레버 월,엄상현|사문영|박상훈|안소이|김연우|윤세웅|홍진욱|임채헌,(주)이수C&E,전체관람가
20152963,수어사이드 스쿼드,122,2016,20160803,장편,미국,액션,데이비드 에이어,윌 스미스|자레드 레토|마고 로비|카라 델레바인|제이 코트니,워너브러더스 코리아(주),15세이상관람가|15세이상관람가
20156082,마이펫의 이중생활,90,2016,20160803,장편,미국,가족|애니메이션|코미디,크리스 리노드,엄상현|최석필|루이스 C.K.|에릭 스톤스트릿|케빈 하트,유니버설픽쳐스인터내셔널 코리아(유),전체관람가|전체관람가
20150979,덕혜옹주,126,2016,20160803,장편,한국,드라마|사극,허진호,손예진|박해일,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가
20162002,명탐정 코난: 순흑의 악몽,111,2016,20160803,장편,일본,어드벤처|애니메이션|미스터리,시즈노 코분,김선혜|강수진|이정구|이현진,씨제이이앤엠(주),12세이상관람가
20150968,국가대표 2,125,2016,20160810,장편,한국,드라마,김종현,수애|오달수|오연서,메가박스중앙(주)플러스엠,12세이상관람가
20154910,터널,126,2016,20160810,장편,한국,드라마,김성훈,하정우|배두나|오달수,(주)쇼박스,12세이상관람가
20165961,슈퍼 프렌즈,82,2016,20160810,장편,한국,애니메이션,이경호|이원재,변현우|김지혜|박조호|서지연|남도형|홍진욱|김승태|오인성,씨네그루(주)키다리이엔티,전체관람가
20165281,마이 리틀 자이언트,117,2015,20160810,장편,미국,판타지|어드벤처|가족,스티븐 스필버그,마크 라이런스|루비 반힐|장광|윤세웅,월트디즈니컴퍼니코리아(주),전체관람가|전체관람가
20167041,킹 오브 프리즘,60,2016,20160811,장편,일본,판타지|애니메이션|드라마,히시다 마사카즈,남도형|엄상현|이원찬|카키하라 테츠야|마에노 토모아키|마스다 토시키,(주)박수엔터테인먼트,12세이상관람가
20148460,서울역,92,2016,20160817,장편,한국,애니메이션,연상호,류승룡|심은경|이준,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가
20163043,갤럭시 히어로즈: 라쳇 앤 클랭크,84,2016,20160817,장편,미국,어드벤처|애니메이션|액션,케빈 먼로,제임스 아놀드 테일러|데이빗 케이|짐 워드,(주)영화사 빅,전체관람가
20150567,스타트렉 비욘드,122,2016,20160817,장편,미국,SF|액션,저스틴 린,크리스 파인|재커리 퀸토|칼 어번|조 샐다나|사이먼 페그,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가|12세이상관람가
20165981,파워배틀 와치카 미니카 배틀리그: 불꽃의 질주,73,2016,20160817,장편,한국,애니메이션,이영준,0,(주)삼지애니메이션,전체관람가
20163217,라이트 아웃,80,2015,20160824,장편,미국,공포(호러),데이비드 F. 샌드버그,테레사 팔머|가브리엘 베이트먼,워너브러더스 코리아(주),15세이상관람가
20166901,플로렌스,110,2016,20160824,장편,영국,드라마,스티븐 프리어스,메릴 스트립|휴 그랜트|사이먼 헬버그,(주)이수C&E,15세이상관람가
20162404,고스트버스터즈,116,2016,20160825,장편,미국,SF|액션|코미디,폴 페이그, 멜리사 맥카시|크리스튼 위그|케이트 맥키넌|레슬리 존스|크리스 헴스워스,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가|12세이상관람가
20150901,올레,103,2016,20160825,장편,한국,코미디|드라마,채두병,신하균|박희순|오만석,(주)대명문화공장|(주)리틀빅픽쳐스,15세이상관람가
20167261,메카닉: 리크루트,97,2016,20160831,장편,프랑스|미국,스릴러|액션|범죄,데니스 간젤,제이슨 스타뎀|제시카 알바,(주)제이앤씨미디어그룹,15세이상관람가
20168182,머니 몬스터,97,2016,20160831,장편,미국,드라마|스릴러|범죄,조디 포스터,조지 클루니|줄리아 로버츠|잭 오코넬|카이트리오나 발페,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가
20167563,이퀄스,101,2015,20160831,장편,미국,SF|드라마,드레이크 도리머스,니콜라스 홀트|크리스틴 스튜어트,씨네그루(주)키다리이엔티,15세이상관람가
20162968,거울나라의 앨리스,112,2015,20160907,장편,미국,판타지|어드벤처|가족,제임스 보빈,조니 뎁|앤 해서웨이|미아 와시코우스카|헬레나 본햄 카터|사챠 바론 코헨,월트디즈니컴퍼니코리아(주),12세이상관람가|12세이상관람가
20159648,"고산자, 대동여지도",129,2016,20160907,장편,한국,사극,강우석,차승원|유준상,씨제이이앤엠(주),전체관람가
20159646,밀정,139,2016,20160907,장편,미국|한국,액션,김지운,송강호|공유,워너브러더스 코리아(주),15세이상관람가
20165941,로빈슨 크루소,89,2016,20160907,장편,벨기에,코미디|애니메이션|어드벤처,빈센트 케스텔루트|벤 스타센,유리 로웬탈|데이비드 하워드|라일라 베르진스|콜린 메츠거|조이 카멘|마리브 헤링턴,(주)영화사 빅,전체관람가
20166721,장난감이 살아있다,91,2013,20160907,장편,스페인|아르헨티나,가족|애니메이션|어드벤처,후안 호세 캄파넬라,니콜라스 홀트|아리아나 그란데|케이티 홈즈|루퍼트 그린트,㈜코리아스크린|와이드 릴리즈(주),전체관람가
20166541,달빛궁궐,80,2016,20160907,장편,한국,어드벤처|애니메이션|판타지,김현주,김서영|이하늬|권율|김슬기,(주)넥스트엔터테인먼트월드(NEW),전체관람가
20167154,드림 쏭,89,2016,20160914,장편,미국,애니메이션,애쉬 브래넌,루크 윌슨|J. K. 시몬스|에디 이자드|엄상현|이장원|이현,(주)이수C&E,전체관람가
20163294,매그니피센트 7,132,2016,20160914,장편,미국,서부극(웨스턴)|액션,안톤 후쿠아,덴젤 워싱턴|크리스 프랫|에단 호크|빈센트 도노프리오|이병헌|마누엘 가르시아 룰포|마틴 센스마이어,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가
20167839,벤허,123,2016,20160914,장편,미국,드라마|어드벤처,티무르 베크맘베토브,잭 휴스턴|모건 프리먼|토비 켑벨|로드리고 산토로|나자닌 보니아디|할룩 빌기너|요한 필립 애스백,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가|12세이상관람가
20168401,카페 소사이어티,96,2016,20160914,장편,미국,드라마|멜로/로맨스,우디 앨런,제시 아이젠버그|크리스틴 스튜어트,CGV아트하우스,15세이상관람가
20168721,아이엠스타 뮤직어워드,56,2016,20160914,장편,일본,애니메이션,와타다 신야,정유정|김새해|김영은,씨제이이앤엠(주),전체관람가
20169122,아이 엠 어 히어로,126,2016,20160921,장편,일본,공포(호러)|액션,사토 신스케,오오이즈미 요|나가사와 마사미|아리무라 카스미,(주)영화사 빅,청소년관람불가
20162022,대결,97,2016,20160922,장편,한국,액션,신동엽,이주승|오지호|이정진|신정근|손은서,(주)스톰픽쳐스코리아|TCO(주)더콘텐츠온,15세이상관람가
20163184,뉴 스텝업: 어반댄스,96,2015,20160922,장편,뉴질랜드,드라마|액션,타미 데이비스,티아 마이피|케링턴 페인|스탠 워커,THE 픽쳐스,15세이상관람가
20168885,브리짓 존스의 베이비,122,2016,20160928,장편,미국,멜로/로맨스|코미디,샤론 맥과이어,콜린 퍼스|패트릭 뎀시|르네 젤위거,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가
20168891,설리: 허드슨강의 기적,95,2016,20160928,장편,미국,드라마,클린트 이스트우드,톰 행크스,워너브러더스 코리아(주),12세이상관람가
20164501,미스 페레그린과 이상한 아이들의 집,126,2016,20160928,장편,영국|미국|벨기에,판타지|미스터리,팀 버튼,에바 그린|에이사 버터필드|엘라 퍼넬,이십세기폭스코리아(주),12세이상관람가|12세이상관람가
20153443,아수라,132,2016,20160928,장편,한국,액션|범죄,김성수,정우성|황정민|주지훈,씨제이이앤엠(주),청소년관람불가
20160143,피터와 드래곤,102,2016,20160928,장편,미국,판타지|어드벤처|가족,데이빗 로워리,브라이스 달라스 하워드|오크스 페글리|로버트 레드포드|칼 어번|웨스 벤틀리|우나 로렌스,월트디즈니컴퍼니코리아(주),전체관람가|전체관람가
20168361,바다 탐험대 옥토넛 시즌4: 늪지탐험선K,57,2016,20160928,장편,영국,애니메이션,다라 오코넬,하성용|정재헌|엄상현|윤승희|김정은|유동균|김율|한경화,와이드 릴리즈(주),전체관람가
20164094,립반윙클의 신부,119,2016,20160928,장편,일본,멜로/로맨스|드라마,이와이 슌지,쿠로키 하루|아야노 고|코코,TCO(주)더콘텐츠온|주식회사 더쿱,15세이상관람가
20169764,백설공주 : 사라진 아빠를 찾아서,75,2015,20160929,장편,중국,가족|애니메이션,벤 차오,박상훈|이제인|사문영|장병관|이승준,예지림엔터테인먼트,전체관람가
20160761,돈 맛,89,2016,20160929,장편,한국,멜로/로맨스,백수호|홍수동,이은미|허진우|장현우|조명연,(주)박수엔터테인먼트,청소년관람불가
20167481,맨 인 더 다크,88,2016,20161005,장편,미국,스릴러,페드 알바레즈,제인 레비|딜런 미넷,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가
20168822,디시에르토,89,2015,20161005,장편,프랑스|멕시코,스릴러|드라마,조나스 쿠아론,가엘 가르시아 베르날|제프리 딘 모건,(주)제이앤씨미디어그룹,15세이상관람가
20161589,죽여주는 여자,110,2016,20161006,장편,한국,드라마,이재용,윤여정,CGV아트하우스,청소년관람불가|청소년관람불가
20167867,그물,113,2016,20161006,장편,한국,드라마,김기덕,류승범|이원근,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가
20153444,럭키,112,2015,20161013,장편,한국,코미디,이계벽,유해진|이준|조윤희|임지연,(주)쇼박스,15세이상관람가
20163041,자백,106,2016,20161013,장편,한국,다큐멘터리,최승호,최승호|김기춘|원세훈,(주)엣나인필름,15세이상관람가
20168501,바스티유 데이,91,2016,20161013,장편,프랑스|미국,액션,제임스 왓킨스,이드리스 엘바|리처드 매든,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가
20160203,어카운턴트,127,2016,20161013,장편,미국,스릴러|액션,개빈 오코너,벤 애플렉|안나 켄드릭,워너브러더스 코리아(주),15세이상관람가
20160261,극장판 프리파라 모두 모여라! 프리즘☆투어즈,88,2016,20161013,장편,한국,애니메이션,히시다 마사카즈,아카네야 히미카|세리자와 유|쿠보타 미유,(주)박수엔터테인먼트,전체관람가
20169028,토마스와 친구들: 용감한 기관차와 괴물소동,60,2016,20161013,장편,영국,애니메이션,롭 실베스트리,마크 모라한|벤 스몰,와이드 릴리즈(주),전체관람가
20156007,인페르노,121,2016,20161019,장편,헝가리|미국|일본|터키,스릴러|미스터리,론 하워드,톰 행크스|펠리시티 존스,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가
20169986,미스터 캣,86,2016,20161019,장편,중국|프랑스,코미디,배리 소넨필드,케빈 스페이시|제니퍼 가너|크리스토퍼 월켄,(주)리틀빅픽쳐스,전체관람가
20151022,걷기왕,92,2016,20161020,장편,한국,드라마,백승화,심은경|박주희,CGV아트하우스,12세이상관람가
20161201,키즈모노가타리 II 열혈편,68,2016,20161020,장편,일본,액션|애니메이션|드라마|판타지,신보 아키유키,카미야 히로시|사카모토 마야,(주)박수엔터테인먼트,15세이상관람가
20162545,"무현, 두 도시 이야기",95,2016,20161026,장편,한국,다큐멘터리,전인환,노무현|김원명|김하연|백승영|조덕희|박영희|장철영,(주)모멘텀엔터테인먼트,15세이상관람가
20163181,닥터 스트레인지,114,2015,20161026,장편,미국,판타지|액션|어드벤처,스콧 데릭슨,베네딕트 컴버배치|레이첼 맥아담스|틸다 스윈튼|매즈 미켈슨|치웨텔 에지오포,월트디즈니컴퍼니코리아(주),12세이상관람가|12세이상관람가
20150564,혼숨,88,2016,20161026,장편,한국,공포(호러),이두환,류덕환|조복래,(주)프레인글로벌,15세이상관람가
20160781,쿠보와 전설의 악기,102,2016,20161026,장편,미국,판타지|애니메이션|어드벤처|가족,트래비스 나이트,아트 파킨슨|매튜 맥커너히|랄프 파인즈|루니 마라|샤를리즈 테론,유니버설픽쳐스인터내셔널 코리아(유),전체관람가
20160862,선생님의 일기,109,2014,20161102,장편,태국,드라마|멜로/로맨스,니티왓 다라톤,비 스크릿 위셋케우|레일라 분야삭,(주)드림팩트엔터테인먼트|(주)미로스페이스,12세이상관람가
20161796,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,60,2016,20161103,장편,일본,액션,나카자와 쇼지로,김혜성|안용욱|이경태|류점희|이새아|김현욱|심규혁|이인석|강시현|홍진욱|김서영|서원석|니시카와 슌스케|마츠모토 가쿠|나카무라 카이토|야노 유카|야마야 카스미|타와다 히데야|시손 쥰|히라마키 진|코지마 리리아|요코하마 류세이|모리타카 아이|나가하마 신,(주)넥스트엔터테인먼트월드(NEW),전체관람가
20161527,로스트 인 더스트,101,2016,20161103,장편,미국,드라마|범죄,데이빗 맥킨지,크리스 파인|벤 포스터|제프 브리지스,메가박스중앙(주)플러스엠,15세이상관람가
20162609,인어공주 : 새로운 모험의 시작,77,2015,20161103,장편,중국,애니메이션,아담 추,김경희|김연우|윤세웅|홍진욱,예지림엔터테인먼트,전체관람가
20161165,무한대를 본 남자,108,2015,20161103,장편,영국,드라마,맷 브라운,데브 파텔|제레미 아이언스,판씨네마(주),12세이상관람가
20163521,스플릿,121,2016,20161109,장편,한국,드라마,최국희,제임스 맥어보이,오퍼스픽쳐스(유),15세이상관람가
20161843,위자: 저주의 시작,98,2016,20161109,장편,미국,공포(호러),마이크 플래너건,엘리자베스 리저|애너리즈 바쏘|루루 윌슨|헨리 토마스,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가
20162147,세상에서 고양이가 사라진다면,102,2015,20161109,장편,일본,드라마,나가이 아키라,사토 타케루|미야자키 아오이,(주)크리픽쳐스,12세이상관람가
20162504,감바의 대모험,93,2015,20161110,장편,일본,어드벤처|애니메이션,코모리 요시히로|카와무라 토모히로,카지 유키,(주)영화사 빅,전체관람가
20169730,당신자신과 당신의 것,86,2016,20161110,장편,한국,드라마,홍상수,김주혁|이유영,(주)영화제작전원사 |(주)콘텐츠판다,청소년관람불가
20163155,바후발리 : 더 비기닝,137,2015,20161110,장편,인도,전쟁|액션|어드벤처,S.S. 라자몰리,프라바스|라나 다구바티,팔레드시네마(주),15세이상관람가
20162365,신비한 동물사전,132,2016,20161116,장편,영국|미국,판타지|어드벤처|가족,데이빗 예이츠,에디 레드메인|캐서린 워터스톤|앨리슨 수돌|에즈라 밀러|주드 로|조니 뎁|칼럼 터너,워너브러더스 코리아(주),12세이상관람가|12세이상관람가
20154905,가려진 시간,129,2016,20161116,장편,한국,판타지|드라마,엄태화,강동원|신은수|이효제,(주)쇼박스,12세이상관람가
20162629,하이큐!! 끝과 시작,88,2015,20161116,장편,일본,애니메이션,미츠나카 스스무,양정화|심규혁|신용우|구자형|류승곤|김영선|이경태|무라세 아유무|이시카와 카이토|히노 사토시|이리노 미유|하야시 이사무,(주)팝엔터테인먼트,12세이상관람가
20162928,카페 6,102,2016,20161116,장편,대만,코미디|멜로/로맨스,오자운,동자건|안탁령|임백굉|구양니니,(주)라이크 콘텐츠,12세이상관람가
20161603,순종,88,2016,20161117,장편,한국,다큐멘터리,이주훈|김동민,김은혜|한성국|김영화,(주)영화사 안다미로|(재)CBS,전체관람가
20164169,드래곤 네스트: 평화 기사단 VS 블랙 드래곤,87,2014,20161117,장편,중국,판타지|애니메이션|어드벤처|가족,송유평,이현|김연우|홍진욱|장병관|박상훈|사문영|김소희,THE 픽쳐스,전체관람가|전체관람가
20159286,연애담,98,2016,20161117,장편,한국,멜로/로맨스,이현주,이상희|류아벨,(주)인디플러그,청소년관람불가
20154661,형,109,2016,20161123,장편,한국,드라마|코미디,권수경,조정석|디오|박신혜,씨제이이앤엠(주),12세이상관람가
20161162,블레어 위치,89,2016,20161123,장편,미국,스릴러|공포(호러),아담 윈가드,칼리 헤르난데즈|제임스 앨런 맥퀸|코빈 라이드|밸러리 커리|웨스 로빈슨|브랜던 스콧,㈜코리아스크린,15세이상관람가
20163824,미스 사이공 : 25주년 특별 공연,175,2016,20161124,장편,미국,공연,브렛 설리반,알리스태어 브래머|에바 노블자다|홍광호|존 존 브라이언스,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가
20163903,리틀메딕: 몸속탐험대,78,2014,20161124,장편,독일,가족|애니메이션,피터 클라릿지,세바스티안 피츠너|아네트 포템파|한스-위르겐 디트베르너,(주)팝엔터테인먼트,전체관람가
20162787,테일 오브 테일즈,133,2015,20161124,장편,프랑스|이탈리아,판타지,마테오 가로네,셀마 헤이엑|뱅상 카셀|스테이시 마틴|토비 존스|존 C. 라일리,오드,청소년관람불가
20166363,잭 리처: 네버 고 백,118,2016,20161130,장편,미국,드라마|액션|범죄,에드워드 즈윅,톰 크루즈,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가
20160472,두 남자,91,2016,20161130,장편,한국,액션|범죄,이성태,마동석|최민호,씨네그루(주)키다리이엔티,청소년관람불가
20153741,미씽: 사라진 여자,99,2015,20161130,장편,한국,미스터리,이언희,엄지원|공효진,메가박스중앙(주)플러스엠,15세이상관람가
20162207,도성풍운 3,113,2016,20161130,장편,홍콩,드라마|코미디,왕정,주윤발|유덕화|장학우|장가휘|리위춘,(주)드림팩트엔터테인먼트,15세이상관람가
20161605,언더월드: 블러드 워,91,2016,20161130,장편,미국,공포(호러)|액션|판타지,안나 포에스터,케이트 베킨세일,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가
20167628,캡틴 판타스틱,119,2016,20161130,장편,미국,드라마,매트 로스,비고 모텐슨|조지 맥케이|사만다 아일러|애너리즈 바쏘|니콜라스 해밀턴|쉬리 크룩스|찰리 쇼트웰,주식회사 더쿱,15세이상관람가
20166462,신밧드 더 무비,113,2016,20161201,장편,일본,애니메이션,미야시타 신페이,송영인|방지원|무라나카 토모|타나베 모모코,와이드 릴리즈(주),전체관람가
20167904,라라랜드,127,2016,20161207,장편,미국,멜로/로맨스|드라마|뮤지컬,데이미언 셔젤,라이언 고슬링|엠마 스톤,판씨네마(주),12세이상관람가
20144641,판도라,135,2016,20161207,장편,한국,스릴러|드라마,박정우,김남길|김영애|문정희|정진영,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가
20163884,아기배달부 스토크,86,2016,20161207,장편,미국,애니메이션,더그 스윗랜드|니콜라스 스톨러,앤디 샘버그|케이티 크라운,워너브러더스 코리아(주),전체관람가|전체관람가
20161763,"나, 다니엘 블레이크",100,2016,20161208,장편,영국,드라마,켄 로치,데이브 존스|헤일리 스콰이어,(주)영화사 진진,12세이상관람가
20162382,원피스 필름 골드,120,2016,20161208,장편,일본,액션|애니메이션|어드벤처|판타지,미야모토 히로아키,강수진|정미숙|김승준|김소형|타나카 마유미|오카무라 아케미|나카이 카즈야|야마구치 캇페이,씨제이이앤엠(주),12세이상관람가
20157064,커튼콜,94,2016,20161208,장편,한국,코미디,류훈,장현성|박철민|전무송,(주)모멘텀엔터테인먼트,15세이상관람가
20163856,호비와 동화나라 대모험,60,2016,20161208,장편,일본,애니메이션,히라바야시 이사무,미나미 오미|타카하시 미키,(주)머스트씨무비릴리징컴퍼니,전체관람가
20152371,"당신, 거기 있어줄래요",110,2016,20161214,장편,한국,드라마|판타지,홍지영,김윤석|변요한|채서진,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가
20155223,목숨 건 연애,103,2016,20161214,장편,중국|한국|대만,코미디|멜로/로맨스,송민규,하지원|천정명|진백림,오퍼스픽쳐스(유),15세이상관람가
20164388,스노우타임,71,2015,20161215,장편,캐나다,가족|애니메이션,장 프랑소아 풀리오,이지현|김경희|김연우|최정현|이현,(주)영화사 빅,전체관람가
20161725,마스터,142,2016,20161221,장편,한국,범죄|액션,조의석,이병헌|강동원|김우빈,씨제이이앤엠(주),15세이상관람가
20162025,씽,107,2016,20161221,장편,미국,뮤지컬|애니메이션,가스 제닝스,매튜 맥커너히|리즈 위더스푼|스칼렛 요한슨|태런 에저튼|토리 켈리|세스 맥팔레인,유니버설픽쳐스인터내셔널 코리아(유),전체관람가|전체관람가
20165285,극장판 도라에몽: 신 진구의 버스 오브 재팬,103,2016,20161221,장편,일본,애니메이션,야쿠와 신노스케,채민지|김정아|미즈타 와사비|오오하라 메구미,(주)넥스트엔터테인먼트월드(NEW),전체관람가
20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,94,2016,20161222,장편,일본,가족|애니메이션|어드벤처|판타지,유야마 쿠니히코,마츠모토 리카|오오타니 이쿠에,(주)이수C&E,전체관람가
20160221,에곤 쉴레: 욕망이 그린 그림,109,2016,20161222,장편,룩셈부르크|오스트리아 ,드라마,디에터 버너,노아 자베드라,(주)티캐스트,청소년관람불가
20163183,로그 원: 스타워즈 스토리,133,2016,20161228,장편,미국,SF|액션|어드벤처|판타지,가렛 에드워즈,펠리시티 존스|디에고 루나,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가|12세이상관람가
20162727,루돌프와 많이있어,88,2016,20161228,장편,일본,애니메이션,사카키바라 모토노리|유야마 쿠니히코,김율|신용우,씨제이이앤엠(주),전체관람가
20165543,하이큐!! 승자와 패자,87,2016,20161228,장편,일본,애니메이션,미츠나카 스스무,심규혁|양정화|성완경|구자형|류승곤|무라세 아유무|이시카와 카이토|히노 사토시|이리노 미유|하야시 이사무,(주)이수C&E|(주)팝엔터테인먼트,12세이상관람가
20161872,너의 이름은.,106,2016,20170104,장편,일본,멜로/로맨스|애니메이션|드라마,신카이 마코토,카미키 류노스케|카미시라이시 모네,메가박스중앙(주)플러스엠,12세이상관람가
20165153,눈의 여왕 3: 눈과 불의 마법대결,89,2016,20170104,장편,러시아,판타지|애니메이션|어드벤처|가족,알렉세이 트시칠린,박지윤|엄상현|남도형|이재범|박상훈,(주)이수C&E,전체관람가
20150966,사랑하기 때문에,110,2016,20170104,장편,한국,멜로/로맨스|코미디,주지홍,차태현|서현진|김유정,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가
20161084,패신저스,116,2016,20170104,장편,미국,SF|어드벤처,모튼 틸덤,제니퍼 로렌스|크리스 프랫,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가|12세이상관람가
20151181,여교사,96,2015,20170104,장편,한국,드라마,김태용,김하늘|유인영|이원근,필라멘트픽쳐스,청소년관람불가
20164421,어쌔신 크리드,115,2016,20170111,장편,프랑스|미국|영국,SF|액션|어드벤처|판타지,저스틴 커젤,마이클 패스벤더,이십세기폭스코리아(주),15세이상관람가|15세이상관람가
20168381,얼라이드,123,2017,20170111,장편,미국,멜로/로맨스|스릴러|드라마,로버트 저메키스,브래드 피트|마리옹 꼬띠아르|리지 캐플란,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가
