movieCd,movieNm,showTm,prdtYear,openDt,typeNm,nations,genres,directors,actors,companys,audits,w1,w2,w3,w4,tot
20162404,고스트버스터즈,116,2016,20160825,장편,미국,SF|액션|코미디,폴 페이그, 멜리사 맥카시|크리스튼 위그|케이트 맥키넌|레슬리 존스|크리스 헴스워스,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,351507,500957,512422,514579,515553
20167261,메카닉: 리크루트,97,2016,20160831,장편,프랑스|미국,스릴러|액션|범죄,데니스 간젤,제이슨 스타뎀|제시카 알바,(주)제이앤씨미디어그룹,15세이상관람가,470847,531198,549837,551796,552006
20167563,이퀄스,101,2015,20160831,장편,미국,SF|드라마,드레이크 도리머스,니콜라스 홀트|크리스틴 스튜어트,씨네그루(주)키다리이엔티,15세이상관람가,65862,68015,68602,68792,68902
20162968,거울나라의 앨리스,112,2015,20160907,장편,미국,판타지|어드벤처|가족,제임스 보빈,조니 뎁|앤 해서웨이|미아 와시코우스카|헬레나 본햄 카터|사챠 바론 코헨,월트디즈니컴퍼니코리아(주),12세이상관람가,272918,467307,510182,511787,513202
20159648,"고산자, 대동여지도",129,2016,20160907,장편,한국,사극,강우석,차승원|유준상,씨제이이앤엠(주),전체관람가,445665,889531,965448,970333,974262
20159646,밀정,139,2016,20160907,장편,미국|한국,액션,김지운,송강호|공유,워너브러더스 코리아(주),15세이상관람가,3226066,6352011,7077367,7390553,7500457
20165941,로빈슨 크루소,89,2016,20160907,장편,벨기에,코미디|애니메이션|어드벤처,빈센트 케스텔루트|벤 스타센,유리 로웬탈|데이비드 하워드|라일라 베르진스|콜린 메츠거|조이 카멘|마리브 헤링턴,(주)영화사 빅,전체관람가,65295,116740,128317,133543,139392
20166721,장난감이 살아있다,91,2013,20160907,장편,스페인|아르헨티나,가족|애니메이션|어드벤처,후안 호세 캄파넬라,니콜라스 홀트|아리아나 그란데|케이티 홈즈|루퍼트 그린트,㈜코리아스크린|와이드 릴리즈(주),전체관람가,79144,132560,140358,141639,143100
20166541,달빛궁궐,80,2016,20160907,장편,한국,어드벤처|애니메이션|판타지,김현주,김서영|이하늬|권율|김슬기,(주)넥스트엔터테인먼트월드(NEW),전체관람가,81230,140058,148325,150461,153273
20167154,드림 쏭,89,2016,20160914,장편,미국,애니메이션,애쉬 브래넌,루크 윌슨|J. K. 시몬스|에디 이자드|엄상현|이장원|이현,(주)이수C&E,전체관람가,173523,206752,224767,229393,234387
20163294,매그니피센트 7,132,2016,20160914,장편,미국,서부극(웨스턴)|액션,안톤 후쿠아,덴젤 워싱턴|크리스 프랫|에단 호크|빈센트 도노프리오|이병헌|마누엘 가르시아 룰포|마틴 센스마이어,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,756010,914323,920314,921088,921317
20167839,벤허,123,2016,20160914,장편,미국,드라마|어드벤처,티무르 베크맘베토브,잭 휴스턴|모건 프리먼|토비 켑벨|로드리고 산토로|나자닌 보니아디|할룩 빌기너|요한 필립 애스백,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,1003113,1293573,1373578,1394721,1400397
20168401,카페 소사이어티,96,2016,20160914,장편,미국,드라마|멜로/로맨스,우디 앨런,제시 아이젠버그|크리스틴 스튜어트,CGV아트하우스,15세이상관람가,74511,103378,117014,121653,126708
20168885,브리짓 존스의 베이비,122,2016,20160928,장편,미국,멜로/로맨스|코미디,샤론 맥과이어,콜린 퍼스|패트릭 뎀시|르네 젤위거,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,463038,692909,781019,811419,820995
20168891,설리: 허드슨강의 기적,95,2016,20160928,장편,미국,드라마,클린트 이스트우드,톰 행크스,워너브러더스 코리아(주),12세이상관람가,418062,580281,616113,622757,627424
20164501,미스 페레그린과 이상한 아이들의 집,126,2016,20160928,장편,영국|미국|벨기에,판타지|미스터리,팀 버튼,에바 그린|에이사 버터필드|엘라 퍼넬,이십세기폭스코리아(주),12세이상관람가,1253955,2184784,2544470,2686518,2718158
20153443,아수라,132,2016,20160928,장편,한국,액션|범죄,김성수,정우성|황정민|주지훈,씨제이이앤엠(주),청소년관람불가,2218912,2543479,2587398,2591519,2594695
20160143,피터와 드래곤,102,2016,20160928,장편,미국,판타지|어드벤처|가족,데이빗 로워리,브라이스 달라스 하워드|오크스 페글리|로버트 레드포드|칼 어번|웨스 벤틀리|우나 로렌스,월트디즈니컴퍼니코리아(주),전체관람가,69358,90058,101247,107331,109137
20168361,바다 탐험대 옥토넛 시즌4: 늪지탐험선K,57,2016,20160928,장편,영국,애니메이션,다라 오코넬,하성용|정재헌|엄상현|윤승희|김정은|유동균|김율|한경화,와이드 릴리즈(주),전체관람가,42047,55207,61621,66282,69918
20164094,립반윙클의 신부,119,2016,20160928,장편,일본,멜로/로맨스|드라마,이와이 슌지,쿠로키 하루|아야노 고|코코,TCO(주)더콘텐츠온|주식회사 더쿱,15세이상관람가,13498,17681,18548,19050,19413
20169764,백설공주 : 사라진 아빠를 찾아서,75,2015,20160929,장편,중국,가족|애니메이션,벤 차오,박상훈|이제인|사문영|장병관|이승준,예지림엔터테인먼트,전체관람가,43293,51890,53337,54383,55425
20167481,맨 인 더 다크,88,2016,20161005,장편,미국,스릴러,페드 알바레즈,제인 레비|딜런 미넷,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,708515,933246,997082,1002844,1003406
20168822,디시에르토,89,2015,20161005,장편,프랑스|멕시코,스릴러|드라마,조나스 쿠아론,가엘 가르시아 베르날|제프리 딘 모건,(주)제이앤씨미디어그룹,15세이상관람가,13227,13634,13648,13673,13812
20161589,죽여주는 여자,110,2016,20161006,장편,한국,드라마,이재용,윤여정,CGV아트하우스,청소년관람불가,71232,95019,107792,114228,121452
20153444,럭키,112,2015,20161013,장편,한국,코미디,이계벽,유해진|이준|조윤희|임지연,(주)쇼박스,15세이상관람가,2879406,4925286,5933079,6559277,6975631
20163041,자백,106,2016,20161013,장편,한국,다큐멘터리,최승호,최승호|김기춘|원세훈,(주)엣나인필름,15세이상관람가,75292,100800,115269,123962,144372
20169028,토마스와 친구들: 용감한 기관차와 괴물소동,60,2016,20161013,장편,영국,애니메이션,롭 실베스트리,마크 모라한|벤 스몰,와이드 릴리즈(주),전체관람가,18345,23807,25870,26325,27352
20156007,인페르노,121,2016,20161019,장편,헝가리|미국|일본|터키,스릴러|미스터리,론 하워드,톰 행크스|펠리시티 존스,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,557906,651924,682444,688145,689071
20151022,걷기왕,92,2016,20161020,장편,한국,드라마,백승화,심은경|박주희,CGV아트하우스,12세이상관람가,75646,87191,90239,92626,95542
20162545,"무현, 두 도시 이야기",95,2016,20161026,장편,한국,다큐멘터리,전인환,노무현|김원명|김하연|백승영|조덕희|박영희|장철영,(주)모멘텀엔터테인먼트,15세이상관람가,29866,90303,136728,162463,193786
20163181,닥터 스트레인지,114,2015,20161026,장편,미국,판타지|액션|어드벤처,스콧 데릭슨,베네딕트 컴버배치|레이첼 맥아담스|틸다 스윈튼|매즈 미켈슨|치웨텔 에지오포,월트디즈니컴퍼니코리아(주),12세이상관람가,2842766,4208813,4956764,5259664,5447269
20160781,쿠보와 전설의 악기,102,2016,20161026,장편,미국,판타지|애니메이션|어드벤처|가족,트래비스 나이트,아트 파킨슨|매튜 맥커너히|랄프 파인즈|루니 마라|샤를리즈 테론,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,18203,26639,30017,30499,30525
20160862,선생님의 일기,109,2014,20161102,장편,태국,드라마|멜로/로맨스,니티왓 다라톤,비 스크릿 위셋케우|레일라 분야삭,(주)드림팩트엔터테인먼트|(주)미로스페이스,12세이상관람가,61617,70281,71020,71120,72156
20161796,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,60,2016,20161103,장편,일본,액션,나카자와 쇼지로,김혜성|안용욱|이경태|류점희|이새아|김현욱|심규혁|이인석|강시현|홍진욱|김서영|서원석|니시카와 슌스케|마츠모토 가쿠|나카무라 카이토|야노 유카|야마야 카스미|타와다 히데야|시손 쥰|히라마키 진|코지마 리리아|요코하마 류세이|모리타카 아이|나가하마 신,(주)넥스트엔터테인먼트월드(NEW),전체관람가,44738,61551,63823,64351,64729
20161527,로스트 인 더스트,101,2016,20161103,장편,미국,드라마|범죄,데이빗 맥킨지,크리스 파인|벤 포스터|제프 브리지스,메가박스중앙(주)플러스엠,15세이상관람가,67572,77985,79729,80636,81966
20162609,인어공주 : 새로운 모험의 시작,77,2015,20161103,장편,중국,애니메이션,아담 추,김경희|김연우|윤세웅|홍진욱,예지림엔터테인먼트,전체관람가,25261,30298,31540,32175,32624
20163521,스플릿,121,2016,20161109,장편,한국,드라마,최국희,제임스 맥어보이,오퍼스픽쳐스(유),15세이상관람가,553151,716204,755932,757413,758195
20162147,세상에서 고양이가 사라진다면,102,2015,20161109,장편,일본,드라마,나가이 아키라,사토 타케루|미야자키 아오이,(주)크리픽쳐스,12세이상관람가,59941,68422,69558,70140,70424
20162504,감바의 대모험,93,2015,20161110,장편,일본,어드벤처|애니메이션,코모리 요시히로|카와무라 토모히로,카지 유키,(주)영화사 빅,전체관람가,64614,95276,111214,116104,117591
20169730,당신자신과 당신의 것,86,2016,20161110,장편,한국,드라마,홍상수,김주혁|이유영,(주)영화제작전원사 |(주)콘텐츠판다,청소년관람불가,12250,15691,17296,17634,18171
20162365,신비한 동물사전,132,2016,20161116,장편,영국|미국,판타지|어드벤처|가족,데이빗 예이츠,에디 레드메인|캐서린 워터스톤|앨리슨 수돌|에즈라 밀러|주드 로|조니 뎁|칼럼 터너,워너브러더스 코리아(주),12세이상관람가,2379264,3703028,4305039,4520586,4667179
20154905,가려진 시간,129,2016,20161116,장편,한국,판타지|드라마,엄태화,강동원|신은수|이효제,(주)쇼박스,12세이상관람가,434830,504146,507923,509030,511369
20162629,하이큐!! 끝과 시작,88,2015,20161116,장편,일본,애니메이션,미츠나카 스스무,양정화|심규혁|신용우|구자형|류승곤|김영선|이경태|무라세 아유무|이시카와 카이토|히노 사토시|이리노 미유|하야시 이사무,(주)팝엔터테인먼트,12세이상관람가,51638,66779,73046,75055,100030
20161603,순종,88,2016,20161117,장편,한국,다큐멘터리,이주훈|김동민,김은혜|한성국|김영화,(주)영화사 안다미로|(재)CBS,전체관람가,23484,35851,42555,47849,58644
20159286,연애담,98,2016,20161117,장편,한국,멜로/로맨스,이현주,이상희|류아벨,(주)인디플러그,청소년관람불가,10377,16504,19470,20911,24102
20154661,형,109,2016,20161123,장편,한국,드라마|코미디,권수경,조정석|디오|박신혜,씨제이이앤엠(주),12세이상관람가,1461481,2372436,2781521,2965327,2982514
20163824,미스 사이공 : 25주년 특별 공연,175,2016,20161124,장편,미국,공연,브렛 설리반,알리스태어 브래머|에바 노블자다|홍광호|존 존 브라이언스,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,25776,37103,40668,43428,48931
20163903,리틀메딕: 몸속탐험대,78,2014,20161124,장편,독일,가족|애니메이션,피터 클라릿지,세바스티안 피츠너|아네트 포템파|한스-위르겐 디트베르너,(주)팝엔터테인먼트,전체관람가,36922,64501,66241,66562,66562
20162787,테일 오브 테일즈,133,2015,20161124,장편,프랑스|이탈리아,판타지,마테오 가로네,셀마 헤이엑|뱅상 카셀|스테이시 마틴|토비 존스|존 C. 라일리,오드,청소년관람불가,19917,26319,29107,29823,30328
20167628,캡틴 판타스틱,119,2016,20161130,장편,미국,드라마,매트 로스,비고 모텐슨|조지 맥케이|사만다 아일러|애너리즈 바쏘|니콜라스 해밀턴|쉬리 크룩스|찰리 쇼트웰,주식회사 더쿱,15세이상관람가,11322,13727,14169,14247,15261
20167904,라라랜드,127,2016,20161207,장편,미국,멜로/로맨스|드라마|뮤지컬,데이미언 셔젤,라이언 고슬링|엠마 스톤,판씨네마(주),12세이상관람가,794179,1509356,2136290,2584959,3656033
20144641,판도라,135,2016,20161207,장편,한국,스릴러|드라마,박정우,김남길|김영애|문정희|정진영,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,1947524,3443787,4106836,4480127,4585116
20163884,아기배달부 스토크,86,2016,20161207,장편,미국,애니메이션,더그 스윗랜드|니콜라스 스톨러,앤디 샘버그|케이티 크라운,워너브러더스 코리아(주),전체관람가,189309,300307,321761,322882,323730
20161763,"나, 다니엘 블레이크",100,2016,20161208,장편,영국,드라마,켄 로치,데이브 존스|헤일리 스콰이어,(주)영화사 진진,12세이상관람가,21061,35996,49498,62453,98966
20157064,커튼콜,94,2016,20161208,장편,한국,코미디,류훈,장현성|박철민|전무송,(주)모멘텀엔터테인먼트,15세이상관람가,5166,5385,5463,5513,5526
20163856,호비와 동화나라 대모험,60,2016,20161208,장편,일본,애니메이션,히라바야시 이사무,미나미 오미|타카하시 미키,(주)머스트씨무비릴리징컴퍼니,전체관람가,10608,14150,15565,15641,16660
20152371,"당신, 거기 있어줄래요",110,2016,20161214,장편,한국,드라마|판타지,홍지영,김윤석|변요한|채서진,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,784933,1067441,1163531,1168554,1168782
20161725,마스터,142,2016,20161221,장편,한국,범죄|액션,조의석,이병헌|강동원|김우빈,씨제이이앤엠(주),15세이상관람가,3835983,5863263,6700728,7110151,7150586
20162025,씽,107,2016,20161221,장편,미국,뮤지컬|애니메이션,가스 제닝스,매튜 맥커너히|리즈 위더스푼|스칼렛 요한슨|태런 에저튼|토리 켈리|세스 맥팔레인,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,751104,1363991,1654744,1722331,1730773
20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,94,2016,20161222,장편,일본,가족|애니메이션|어드벤처|판타지,유야마 쿠니히코,마츠모토 리카|오오타니 이쿠에,(주)이수C&E,전체관람가,181460,261862,279192,281752,282565
20160221,에곤 쉴레: 욕망이 그린 그림,109,2016,20161222,장편,룩셈부르크|오스트리아 ,드라마,디에터 버너,노아 자베드라,(주)티캐스트,청소년관람불가,19656,30664,39173,43231,49654
20163183,로그 원: 스타워즈 스토리,133,2016,20161228,장편,미국,SF|액션|어드벤처|판타지,가렛 에드워즈,펠리시티 존스|디에고 루나,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,872442,1002832,1015768,1017127,1019309
20162727,루돌프와 많이있어,88,2016,20161228,장편,일본,애니메이션,사카키바라 모토노리|유야마 쿠니히코,김율|신용우,씨제이이앤엠(주),전체관람가,165970,210755,213007,214518,216036
20165543,하이큐!! 승자와 패자,87,2016,20161228,장편,일본,애니메이션,미츠나카 스스무,심규혁|양정화|성완경|구자형|류승곤|무라세 아유무|이시카와 카이토|히노 사토시|이리노 미유|하야시 이사무,(주)이수C&E|(주)팝엔터테인먼트,12세이상관람가,25528,32468,36024,37201,53373
20161872,너의 이름은.,106,2016,20170104,장편,일본,멜로/로맨스|애니메이션|드라마,신카이 마코토,카미키 류노스케|카미시라이시 모네,메가박스중앙(주)플러스엠,12세이상관람가,1628373,2738308,3173228,3472356,3727716
20165153,눈의 여왕 3: 눈과 불의 마법대결,89,2016,20170104,장편,러시아,판타지|애니메이션|어드벤처|가족,알렉세이 트시칠린,박지윤|엄상현|남도형|이재범|박상훈,(주)이수C&E,전체관람가,296708,356670,365077,366908,368195
20150966,사랑하기 때문에,110,2016,20170104,장편,한국,멜로/로맨스|코미디,주지홍,차태현|서현진|김유정,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,295877,338797,339869,340528,340936
20151181,여교사,96,2015,20170104,장편,한국,드라마,김태용,김하늘|유인영|이원근,필라멘트픽쳐스,청소년관람불가,105081,113067,114703,116630,118621
20168381,얼라이드,123,2017,20170111,장편,미국,멜로/로맨스|스릴러|드라마,로버트 저메키스,브래드 피트|마리옹 꼬띠아르|리지 캐플란,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,418161,477967,511137,518186,520448
20165443,모아나,113,2016,20170112,장편,미국,애니메이션,존 머스커|론 클레멘츠,드웨인 존슨|아우이 크라발호,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,915567,1430333,1974565,2190342,2311019
20163014,7년-그들이 없는 언론,110,2016,20170112,장편,한국,다큐멘터리,김진혁,0,(주)인디플러그,12세이상관람가,12486,15560,16251,16495,17560
20151228,공조,125,2016,20170118,장편,한국,액션,김성훈,현빈|유해진|김주혁,씨제이이앤엠(주),15세이상관람가,1621572,5049695,6627878,7437836,7817654
20163845,터닝메카드W: 블랙미러의 부활,72,2016,20170118,장편,한국,애니메이션,홍헌표|김석원,소연|윤아영|신용우|장광|강호철|안영미|윤미나,씨네그루(주)키다리이엔티,전체관람가,303598,402912,425108,428663,430013
20151229,더 킹,134,2016,20170118,장편,한국,드라마|범죄,한재림,조인성|정우성|배성우|김아중|류준열,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,2372889,4502943,5132099,5307111,5318007
20163186,단지 세상의 끝,99,2016,20170118,장편,프랑스|캐나다,드라마,자비에 돌란,가스파르 울리엘|마리옹 꼬띠아르|레아 세두|뱅상 카셀|나탈리 베이,(주)엣나인필름,15세이상관람가,18011,24954,28697,29896,31604
20165822,매기스 플랜,98,2015,20170125,장편,미국,멜로/로맨스|코미디,레베카 밀러,그레타 거윅|에단 호크|줄리안 무어,오드,15세이상관람가,25745,37757,42593,44594,47855
20167324,라이언,118,2016,20170201,장편,미국|호주|영국,드라마,가스 데이비스,데브 파텔|루니 마라|데이비드 웬햄|니콜 키드먼,(주)이수C&E,12세이상관람가,76088,96220,101582,103428,104439
20154342,뚜르: 내 생애 최고의 49일,96,2016,20170201,장편,한국,다큐멘터리,김양래|전일우|임정하|박형준,이윤혁,(주)리틀빅픽쳐스,12세이상관람가,23777,26373,27153,27432,27908
20179281,컨택트,116,2016,20170202,장편,미국,스릴러|SF|드라마,드니 빌뇌브,에이미 아담스|제레미 레너|포레스트 휘태커,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,474040,594826,620103,630112,634150
20161141,50가지 그림자: 심연,118,2017,20170209,장편,미국,멜로/로맨스|드라마,제임스 폴리,제이미 도넌|다코타 존슨,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,156963,183069,188756,189366,189620
20150964,조작된 도시,126,2016,20170209,장편,한국,액션|범죄,박광현,지창욱|심은경|안재홍,씨제이이앤엠(주),15세이상관람가,1511076,2189513,2462566,2501791,2515590
20167644,발레리나,89,2016,20170209,장편,캐나다|프랑스,뮤지컬|애니메이션|어드벤처|가족,에릭 와린|에릭 섬머,엘르 패닝|데인 드한,판씨네마(주),전체관람가,125537,173766,196491,200153,203293
20162873,레고 배트맨 무비,104,2017,20170209,장편,미국,코미디|애니메이션|액션,크리스 맥케이,윌 아넷|랄프 파인즈|로사리오 도슨|마이클 세라|자흐 갈리피아나키스|머라이어 캐리,워너브러더스 코리아(주),전체관람가,124397,142496,148038,148364,148760
20163580,그레이트 월,103,2016,20170215,장편,중국|미국,액션|판타지,장예모,맷 데이먼|경첨|페드로 파스칼|윌렘 데포|유덕화,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,444800,496957,497948,499858,501486
20166421,재심,118,2016,20170215,장편,한국,드라마,김태윤,정우|강하늘|김해숙,오퍼스픽쳐스(유)|CGV아트하우스,15세이상관람가,1370817,2111160,2309782,2403818,2421197
20161744,트롤,92,2016,20170216,장편,미국,애니메이션,월트 도른|마이크 미첼,이성경|박형식|김하영|엄상현|전숙경|장광|이현|김명준|김도영,씨제이이앤엠(주),전체관람가,334536,594622,645811,670783,675966
20167906,마이펫 오지,89,2016,20170216,장편,캐나다|스페인,어드벤처|애니메이션,알베르토 로드리게즈,남도형|정은지|김현욱|이재범|기예르모 로메로|미첼 제너|다니 로비라|호세 모타,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,91955,120118,122430,123693,124318
20170241,23 아이덴티티,117,2016,20170222,장편,미국,스릴러,M. 나이트 샤말란,제임스 맥어보이,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,1316094,1573959,1666736,1675719,1676011
20166101,존 윅 - 리로드,122,2017,20170222,장편,미국,스릴러|액션|범죄,채드 스타헬스키,키아누 리브스,(주)제이앤씨미디어그룹,청소년관람불가,220625,257445,269907,272668,277414
20165927,문라이트,110,2016,20170222,장편,미국,드라마,배리 젠킨스,알렉스 R. 히버트|애쉬튼 샌더스|트레반트 로즈,CGV아트하우스,15세이상관람가,71031,119917,149377,164343,179308
20167922,핵소 고지,138,2016,20170222,장편,호주|미국,전쟁|드라마,멜 깁슨,앤드류 가필드,판씨네마(주),15세이상관람가,152375,168535,174222,175197,177900
20161723,싱글라이더,97,2016,20170222,장편,한국,드라마,이주영,이병헌|공효진|안소희,워너브러더스 코리아(주),15세이상관람가,320079,346258,350715,351016,351276
20170509,극장판 소드 아트 온라인 -오디널 스케일-,121,2017,20170223,장편,일본,액션|애니메이션|SF,이토 토모히코,마츠오카 요시츠구|토마츠 하루카,(주)박수엔터테인먼트,12세이상관람가,75097,94173,105509,111198,120921
20166468,사일런스,160,2016,20170228,장편,멕시코|미국|대만,드라마,마틴 스코세이지,앤드류 가필드|아담 드라이버|리암 니슨,씨네그루(주)키다리이엔티,15세이상관람가,61237,80368,87624,90559,95156
20161827,로건,137,2017,20170301,장편,미국,SF|액션,제임스 맨골드,휴 잭맨,이십세기폭스코리아(주),청소년관람불가,1312794,1899313,2131969,2162839,2173686
20158799,눈길,121,2015,20170301,장편,한국,드라마,이나정,김영옥|김향기|김새론,(주)엣나인필름|CGV아트하우스,15세이상관람가,104626,124326,127069,128723,130500
20150971,해빙,117,2017,20170301,장편,한국,스릴러,이수연,조진웅|신구|김대명,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,1006919,1175424,1203180,1203595,1204600
20168183,콩: 스컬 아일랜드,118,2017,20170308,장편,미국,판타지|액션|어드벤처,조던 복트-로버츠,톰 히들스턴|사무엘 L. 잭슨|존 굿맨|브리 라슨,워너브러더스 코리아(주),12세이상관람가,1195510,1609890,1683146,1689700,1689717
20168750,파도가 지나간 자리,132,2016,20170308,장편,영국|미국|뉴질랜드,멜로/로맨스|드라마,데릭 시엔프랜스,마이클 패스벤더|알리시아 비칸데르|레이첼 와이즈,CGV아트하우스,15세이상관람가,55475,74284,79696,81898,82736
20170761,걸 온 더 트레인,112,2016,20170309,장편,미국,미스터리|드라마|스릴러,테이트 테일러,에밀리 블런트,씨제이이앤엠(주),청소년관람불가,27148,27455,27990,28690,29190
20164721,미녀와 야수,129,2017,20170316,장편,미국,뮤지컬|멜로/로맨스|판타지,빌 콘돈,엠마 왓슨|댄 스티븐스|루크 에반스,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,2075794,3445348,4274946,4711186,5138328
20170221,골드,120,2016,20170322,장편,미국,어드벤처|드라마,스티븐 개건,매튜 맥커너히,CGV아트하우스,15세이상관람가,23431,25137,25172,25281,25659
20167363,히든 피겨스,126,2016,20170323,장편,미국,드라마,데오도르 멜피,타라지 P. 헨슨|옥타비아 스펜서|자넬 모네,이십세기폭스코리아(주),12세이상관람가,208809,323574,384246,415406,449518
20162181,프리즌,124,2016,20170323,장편,한국,액션|범죄,나현,한석규|김래원,(주)쇼박스,청소년관람불가,1700909,2425884,2771331,2891150,2931897
20167902,보통사람,121,2017,20170323,장편,한국,드라마,김봉한,손현주|장혁,오퍼스픽쳐스(유),15세이상관람가,329602,379760,383048,383335,383336
20179442,밤의 해변에서 혼자,100,2016,20170323,장편,한국,드라마,홍상수,김민희,(주)영화제작전원사 |(주)콘텐츠판다,청소년관람불가,32664,45615,50611,53240,57110
20171801,극장판 암살교실 : 365일의 시간,92,2017,20170323,장편,일본,애니메이션,키시 세이지,후쿠야마 쥰|스기타 토모카즈,(주)박수엔터테인먼트,12세이상관람가,20027,26083,27758,28236,28364
20151230,원라인,131,2016,20170329,장편,한국,범죄,양경모,임시완|진구|박병은,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,351725,426026,433118,434338,435142
20167364,미스 슬로운,132,2016,20170329,장편,프랑스|미국,스릴러|드라마,존 매든,제시카 차스테인,(주)메인타이틀픽쳐스,15세이상관람가,28451,38306,44123,46615,48051
