movieCd,movieNm,showTm,prdtYear,openDt,typeNm,nations,genres,directors,actors,companys,audits,w1,w2,w3,w4,tot
20164926,분노,141,2016,20170330,장편,일본,스릴러,이상일,와타나베 켄|모리야마 미라이|마츠야마 켄이치|아야노 고|히로세 스즈|미야자키 아오이|츠마부키 사토시,메가박스중앙(주)플러스엠,청소년관람불가,14034,20857,25955,27436,29426
20167901,어느날,113,2017,20170405,장편,한국,멜로/로맨스,이윤기,김남길|천우희,오퍼스픽쳐스(유)|CGV아트하우스,15세이상관람가,198408,229413,233838,234645,234829
20171381,라이프,103,2017,20170405,장편,미국,스릴러|SF,다니엘 에스피노사,제이크 질렌할|레베카 퍼거슨|라이언 레이놀즈,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,387291,451098,459261,459880,459984
20151227,아빠는 딸,114,2016,20170412,장편,한국,코미디,김형협,윤제문|정소민,메가박스중앙(주)플러스엠,12세이상관람가,357625,589470,643875,646097,647305
20167542,분노의 질주: 더 익스트림,136,2017,20170412,장편,캐나다|미국|일본|프랑스,스릴러|액션|범죄,F. 게리 그레이,빈 디젤|드웨인 존슨|제이슨 스타뎀|샤를리즈 테론,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,1794978,2798060,3424763,3624850,3659516
20173690,흑집사 북 오브 더 아틀란틱,100,2017,20170413,장편,일본,액션|애니메이션|판타지|드라마,아베 노리유키,오노 다이스케|사카모토 마야,(주)박수엔터테인먼트,15세이상관람가,17894,27208,33167,36013,38321
20170741,지니어스,103,2016,20170413,장편,미국|영국,드라마,마이클 그랜다지,콜린 퍼스|주드 로|니콜 키드먼,(주)라이크 콘텐츠,12세이상관람가,19924,24351,26044,26647,27224
20173601,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,63,2016,20170413,장편,미국,뮤지컬|애니메이션|어드벤처|가족|판타지,제이미 미첼,아리엘 윈터|아미 카레로|김미랑|이재현,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,18896,36563,43901,45328,45484
20172541,오두막,132,2017,20170420,장편,미국,드라마,스튜어트 하젤딘,샘 워싱턴|옥타비아 스펜서|팀 맥그로우,판씨네마(주),12세이상관람가,44456,54346,59433,64290,77699
20174561,더 플랜,102,2017,20170420,장편,한국,다큐멘터리,최진성,김어준|김재광|헨리 E. 브래디|필립 B. 스타크|데이비드 D. 딜|베브 해리스|클린트 커티스|존 C. 보니파즈,(주)엣나인필름,15세이상관람가,25199,31930,33925,34122,34225
20172125,파운더,115,2016,20170420,장편,미국,드라마,존 리 행콕,마이클 키튼,CGV아트하우스,15세이상관람가,26370,32747,34153,34435,34593
20172641,마리안느와 마가렛,77,2017,20170420,장편,한국,다큐멘터리,윤세영,마리안느 스퇴거|마가렛 피사렉,(주)팝엔터테인먼트,전체관람가,14408,21225,22976,25993,29233
20161726,임금님의 사건수첩,114,2016,20170426,장편,한국,액션|코미디|어드벤처,문현성,이선균|안재홍,씨제이이앤엠(주),12세이상관람가,1111569,1569479,1626857,1632364,1635003
20173301,"서서평, 천천히 평온하게",78,2017,20170426,장편,한국,다큐멘터리,홍현정|홍주연,하정우|윤안나|안은새,커넥트픽쳐스(주),전체관람가,55887,78308,90200,95757,123958
20162871,특별시민,130,2017,20170426,장편,한국,드라마,박인제,최민식|곽도원|심은경,(주)쇼박스,15세이상관람가,1208488,1351694,1359721,1360335,1362634
20164829,나는 부정한다,109,2016,20170426,장편,미국|영국,드라마,믹 잭슨,레이첼 와이즈|톰 윌킨슨|티모시 스폴,(주)티캐스트,12세이상관람가,17166,24089,26699,28858,31673
20174165,극장판 또봇: 로봇군단의 습격,81,2017,20170427,장편,한국,애니메이션,이달|고동우,하룡이|신경선|이현,씨제이이앤엠(주),전체관람가,97298,134860,140790,141334,141865
20175142,극장판 쿠로코의 농구 라스트 게임,91,2017,20170427,장편,일본,애니메이션,타다 슌스케,오노 켄쇼|오노 유키|카미야 히로시|스와베 쥰이치|오노 다이스케|키무라 료헤이,(주)박수엔터테인먼트,12세이상관람가,26102,38924,47335,52072,63536
20161665,스머프: 비밀의 숲,89,2017,20170428,장편,미국,가족|애니메이션,캘리 애스버리,맨디 파틴킨|데미 로바토|레인 윌슨|조 맹가니엘로|잭 맥브레이어,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,전체관람가,349854,407546,422499,425078,427764
20162722,보안관,115,2016,20170503,장편,한국,코미디|범죄,김형주,이성민|조진웅|김성균,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,1716624,2351249,2549414,2582676,2588628
20174061,보스 베이비,97,2017,20170503,장편,미국,가족|애니메이션|코미디,톰 맥그라스,알렉 볼드윈|스티브 부세미|토비 맥과이어|마일즈 크리스토퍼 바크시|이현|이장원|문서윤,씨제이이앤엠(주),전체관람가,1545854,2001401,2236518,2351036,2452245
20163603,가디언즈 오브 갤럭시 VOL. 2,135,2017,20170503,장편,미국,SF|액션,제임스 건,크리스 프랫|조 샐다나,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,2055994,2516532,2696205,2729963,2736060
20173061,슈퍼 빼꼼: 스파이 대작전,76,2017,20170503,장편,한국,코미디|애니메이션,임아론,김태균|최정현,메가박스중앙(주)플러스엠,전체관람가,87040,93644,96597,98572,99752
20163185,언노운 걸,106,2016,20170503,장편,프랑스|벨기에,드라마,뤽 다르덴|장 피에르 다르덴,아델 아에넬,오드,12세이상관람가,15620,20750,23548,24321,25243
20156708,석조저택 살인사건,108,2017,20170509,장편,한국,스릴러,정식|김휘,고수|김주혁|문성근|박성웅,씨네그루(주)키다리이엔티,15세이상관람가,328584,349072,350599,350787,353517
20179382,에이리언: 커버넌트,121,2017,20170509,장편,뉴질랜드|미국|호주,스릴러|SF,리들리 스콧,마이클 패스벤더|캐서린 워터스톤,이십세기폭스코리아(주),15세이상관람가,1063197,1272178,1301602,1304484,1307226
20170321,목소리의 형태,129,2016,20170509,장편,일본,멜로/로맨스|애니메이션,야마다 나오코,이리노 미유|하야미 사오리,(주)디스테이션,전체관람가,221363,263070,273533,275402,276463
20175262,겟 아웃,103,2017,20170517,장편,미국,드라마|공포(호러)|미스터리|스릴러,조던 필,다니엘 칼루유야|앨리슨 윌리엄스|브래드리 휘트포드|캐서린 키너,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,1261443,1838593,2079924,2113587,2139452
20164844,불한당: 나쁜 놈들의 세상,119,2016,20170517,장편,한국,드라마|범죄|액션,변성현,설경구|임시완,씨제이이앤엠(주),청소년관람불가,712525,890777,914990,921225,963114
20173961,킹 아서: 제왕의 검,126,2017,20170517,장편,미국|영국|호주,어드벤처|판타지|액션,가이 리치,찰리 허냄|주드 로,워너브러더스 코리아(주),12세이상관람가,383668,414832,415605,415714,415714
20174721,로스트 인 파리,82,2016,20170518,장편,벨기에|프랑스,어드벤처|멜로/로맨스,피오나 고든|도미니크 아벨,도미니크 아벨|피오나 고든,그린나래미디어(주),12세이상관람가,13460,18357,21866,24237,27256
20170982,캐리비안의 해적: 죽은 자는 말이 없다,128,2017,20170524,장편,미국,코미디|액션|어드벤처|판타지,요아킴 뢰닝|에스펜 샌버그,조니 뎁|하비에르 바르뎀|제프리 러쉬|브렌튼 스웨이츠|카야 스코델라리오,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,1865118,2712372,2924611,3028200,3049894
20174602,노무현입니다,109,2017,20170525,장편,한국,다큐멘터리,이창재,노무현,CGV아트하우스|영화사 풀,12세이상관람가,873954,1430543,1638808,1761700,1855515
20173642,너와 100번째 사랑,116,2017,20170525,장편,일본,멜로/로맨스|드라마,츠키카와 쇼,사카구치 켄타로|미와,(주)디스테이션,12세이상관람가,43239,71224,78011,80110,80839
20169348,대립군,129,2017,20170531,장편,한국,사극|드라마,정윤철,이정재|여진구|김무열,이십세기폭스코리아(주),15세이상관람가,746802,809219,832111,835564,837500
20168261,원더 우먼,140,2017,20170531,장편,미국,SF|액션|어드벤처|판타지,팻티 젠킨스,갤 가돗|크리스 파인,워너브러더스 코리아(주),12세이상관람가,1587714,1933648,2114239,2151021,2165401
20160483,꿈의 제인,104,2016,20170531,장편,한국,드라마,조현훈,이민지|구교환|이주영,(주)엣나인필름|CGV아트하우스,청소년관람불가,12652,16722,19682,21961,25110
20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,78,2017,20170601,장편,일본,애니메이션,야마구치 켄타로,김현지|한신,씨제이이앤엠(주),전체관람가,83760,103729,108644,109190,109358
20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,57,2017,20170601,장편,영국,어드벤처|애니메이션,다라 오코넬,하성용|정재헌|엄상현|윤승희|김정은|유동균|김율|한경화,와이드 릴리즈(주),전체관람가,46304,63305,69592,73282,73797
20175581,파워배틀 와치카: 와치가면의 역습,73,2017,20170601,장편,한국,애니메이션,김래경|이영준,엄상현|전태열|정혜원|정영웅,(주)삼지애니메이션,전체관람가,19701,22350,22805,23290,23675
20166488,미이라,110,2017,20170606,장편,미국,판타지|액션|어드벤처,알렉스 커츠먼,톰 크루즈|소피아 부텔라|애나벨 월리스,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,2580157,3346629,3604768,3673396,3689325
20162343,악녀,123,2017,20170608,장편,한국,액션,정병길,김옥빈|신하균|성준|김서형|조은지,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,679877,1032037,1173053,1201673,1208081
20168041,용순,104,2017,20170608,장편,한국,드라마,신준,이수경|최덕문,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,9141,11116,12053,12475,13411
20173833,심야식당 2,107,2016,20170608,장편,일본,드라마,마츠오카 조지,코바야시 카오루,(주)디스테이션,12세이상관람가,32348,41678,45473,46381,46700
20176983,킹 오브 프리즘 프라이드 더 히어로,70,2017,20170610,장편,일본,애니메이션,히시다 마사카즈,남도형|엄상현|이원찬|카키하라 테츠야|마에노 토모아키|마스다 토시키,동우에이앤이(주)|(주)박수엔터테인먼트,15세이상관람가,21002,31149,39612,47664,128847
20166384,하루,90,2017,20170615,장편,한국,스릴러,조선호,김명민|변요한,CGV아트하우스,15세이상관람가,762651,1076472,1125069,1129127,1129609
20175662,엘르,130,2016,20170615,장편,벨기에|프랑스|독일,스릴러|드라마,폴 버호벤,이자벨 위페르,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,청소년관람불가,16736,27420,32553,33997,35368
20172241,꼬마돼지 베이브의 대모험,79,2017,20170615,장편,독일,어드벤처|애니메이션,테레사 스트로젝,악셀 프랄|미카엘 케슬러|랄프 슈미츠,(주)박수엔터테인먼트,전체관람가,25228,34930,38254,41099,42879
20175423,나의 붉은고래,101,2016,20170615,장편,중국,판타지|애니메이션,장춘|양선,계관림|허위주|소상경,(주)영화사 빅,전체관람가,52993,57119,57651,58276,58454
20176741,꼬마참새 리차드: 아프리카 원정대,83,2017,20170615,장편,노르웨이|독일|벨기에|룩셈부르크,애니메이션,레자 메마리|토비 젠켈,김서영|구민선|변영희,씨네그루(주)키다리이엔티,전체관람가,36546,57773,68254,78682,81136
20166967,트랜스포머: 최후의 기사,150,2016,20170621,장편,미국,SF|액션|어드벤처,마이클 베이,마크 월버그|안소니 홉킨스|로라 하독|조쉬 더하멜,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,2015435,2488693,2584236,2612964,2614601
20176201,더 서클,109,2017,20170622,장편,미국,스릴러|드라마|SF,제임스 폰솔트,엠마 왓슨|톰 행크스,씨네그루(주)키다리이엔티,12세이상관람가,64815,70987,71328,71360,71362
20178982,박열,128,2017,20170628,장편,한국,드라마,이준익,이제훈|최희서|김인우,메가박스중앙(주)플러스엠,12세이상관람가,1457643,1970187,2289636,2353486,2359707
20159647,리얼,137,2016,20170628,장편,한국,액션,이사랑,김수현|성동일|이성민,씨제이이앤엠(주),청소년관람불가,426567,460058,467053,469350,470195
20176961,지랄발광 17세,105,2016,20170628,장편,미국,드라마|코미디,켈리 프레몬,헤일리 스테인펠드,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,52471,78115,83018,83258,83258
20158485,옥자,120,2017,20170629,장편,미국,드라마|어드벤처|액션,봉준호,틸다 스윈튼|폴 다노|안서현,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,162216,238562,282374,302775,322663
20167303,스파이더맨: 홈 커밍,133,2017,20170705,장편,미국,SF|액션|어드벤처,존 왓츠,톰 홀랜드|로버트 다우니 주니어|마이클 키튼,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,4301549,6241925,7009762,7209548,7258678
20176102,그 후,91,2017,20170706,장편,한국,드라마,홍상수,권해효,(주)영화제작전원사 |(주)콘텐츠판다,청소년관람불가,13331,16564,17660,18157,18667
20177501,플립,89,2010,20170712,장편,미국,멜로/로맨스|드라마,롭 라이너,매들린 캐롤|콜런 맥올리프,(주)팝엔터테인먼트,12세이상관람가,191288,301911,342576,352008,355781
20174801,내 사랑,115,2016,20170712,장편,캐나다|아일랜드,멜로/로맨스|드라마,에이슬링 월쉬,에단 호크|샐리 호킨스,오드,12세이상관람가,126020,189559,233098,264410,337637
20175522,카3: 새로운 도전,108,2017,20170713,장편,미국,가족|애니메이션|어드벤처|코미디,브라이언 피,오웬 윌슨|아미 해머|크리스텔라 알론조|오인성|신용우|김현심,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,325396,460745,481942,486451,487916
20176562,예수는 역사다,113,2017,20170713,장편,미국,드라마,존 건,마이크 보겔,(재)CBS,전체관람가,80004,124888,144753,153571,174197
20176781,내가 죽기 전에 가장 듣고 싶은 말,107,2017,20170719,장편,미국,코미디,마크 펠링톤,셜리 맥클레인|아만다 사이프리드|앤주얼 리 딕슨,(주)메인타이틀픽쳐스|주식회사 키위컴퍼니,12세이상관람가,35332,42495,43907,44597,45622
20164621,덩케르크,106,2017,20170720,장편,영국|미국,전쟁|액션|드라마|스릴러,크리스토퍼 놀란,톰 하디|마크 라이런스|케네스 브래너|킬리언 머피|핀 화이트헤드,워너브러더스 코리아(주),12세이상관람가,1813281,2443358,2671682,2742254,2793042
20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,103,2017,20170720,장편,일본,애니메이션,하시모토 마사카즈,박영남|양정화|김환진|강희선|여민정|정유미|정혜옥|이장원,씨제이이앤엠(주),전체관람가,188714,289898,327410,331707,333184
20177761,오즈: 신기한 마법가루,90,2017,20170720,장편,러시아,가족|애니메이션|어드벤처,블라디미르 토로프킨,김하영|황창영|서원석|이현|이장원|송하림,(주)스마일이엔티,전체관람가,71436,77203,77955,78201,78440
20173403,슈퍼배드 3,89,2017,20170726,장편,미국,애니메이션,카일 발다|피에르 꼬팽,스티브 카렐|크리스튼 위그|트레이 파커,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,1922726,2813753,3152068,3274446,3324874
20161481,군함도,132,2017,20170726,장편,한국,드라마|액션,류승완,황정민|소지섭|송중기|이정현|김수안,씨제이이앤엠(주),15세이상관람가,5188514,6311866,6526597,6568177,6592151
20178646,송 투 송,128,2017,20170726,장편,미국,멜로/로맨스|드라마,테렌스 맬릭,라이언 고슬링|루니 마라|마이클 패스벤더|나탈리 포트만,CGV아트하우스,청소년관람불가,18540,21824,22269,22518,22518
20162869,택시운전사,137,2017,20170802,장편,한국,드라마,장훈,송강호|토마스 크레취만|유해진|류준열,(주)쇼박스,15세이상관람가,5812815,9228696,10740398,11577658,12189654
20170124,명탐정 코난:진홍의 연가,112,2017,20170802,장편,일본,애니메이션,시즈노 코분,타카야마 미나미|야마자키 와카나|코야마 리키야,씨제이이앤엠(주),12세이상관람가,374351,434116,447498,449428,450705
20178762,파리로 가는 길,92,2016,20170803,장편,미국,멜로/로맨스|드라마,엘레노어 코폴라,다이안 레인|알렉 볼드윈|아르노 비야르,(주)티캐스트,12세이상관람가,38162,69834,91149,103310,119870
20162442,청년경찰,108,2017,20170809,장편,한국,액션,김주환,박서준|강하늘,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,2910602,4229505,5045044,5459945,5653444
20178641,빅풋 주니어,91,2017,20170809,장편,프랑스|벨기에,가족|애니메이션|어드벤처,벤 스타센|제레미 드그루손,우정신|임채헌|박상훈|최정현|홍진욱|이현|김연우|황창영|이소은|김현욱|이규창,(주)이수C&E,전체관람가,198346,274540,304117,313614,320545
20161081,애나벨 : 인형의 주인,108,2017,20170810,장편,미국,공포(호러),데이비드 F. 샌드버그,스테파니 시그만|탈리사 베이트먼|루루 윌슨,워너브러더스 코리아(주),15세이상관람가,1501588,1834968,1918049,1933067,1934270
20179085,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,100,2017,20170810,장편,일본,어드벤처|애니메이션|SF|가족,다카하시 아츠시,채민지|김정아|미즈타 와사비|오오하라 메구미,(주)넥스트엔터테인먼트월드(NEW),전체관람가,130272,161673,165821,166736,167052
20179901,혹성탈출: 종의 전쟁,139,2017,20170815,장편,미국,SF|액션|어드벤처|드라마,맷 리브스,앤디 서키스|우디 해럴슨,이십세기폭스코리아(주),12세이상관람가,1673102,1988185,2042884,2049065,2051315
20179226,드래곤 스펠: 마법 꽃의 비밀,86,2016,20170815,장편,우크라이나|독일,판타지|애니메이션,마누크 데포얀,방지원|이세원,㈜코리아스크린,전체관람가,63347,77549,78881,79209,79446
20179187,공범자들,105,2017,20170817,장편,한국,다큐멘터리,최승호,이명박|김재철|김장겸|고대영,(주)엣나인필름,15세이상관람가,105370,178000,223134,246453,260514
20151003,장산범,99,2017,20170817,장편,한국,스릴러|미스터리,허정,염정아|박혁권,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,880746,1211182,1301808,1305587,1306438
20164174,브이아이피,127,2017,20170823,장편,한국,드라마|범죄,박훈정,김명민|장동건|박희순|이종석,워너브러더스 코리아(주),청소년관람불가,1149341,1350795,1369688,1373197,1373316
20165001,더 테이블,70,2016,20170824,장편,한국,멜로/로맨스|드라마,김종관,정유미|한예리|정은채,(주)엣나인필름,12세이상관람가,56720,80433,94484,99312,103092
20170389,극장판 위 베어 베어스: 곰 브라더스,61,2017,20170824,장편,미국,애니메이션,매니 에르난데스,송준석|김명준|이주창,(주)팝엔터테인먼트,전체관람가,29062,31308,31862,32018,32021
20158047,발레리안: 천 개 행성의 도시,136,2017,20170830,장편,프랑스,SF|액션|어드벤처,뤽 베송,데인 드한|카라 델러비인,판씨네마(주),12세이상관람가,424509,506049,510114,510236,511931
20179407,로마의 휴일,107,2017,20170830,장편,한국,드라마|코미디,이덕희,임창정|공형진|정상훈,메가박스중앙(주)플러스엠,15세이상관람가,128296,132557,134142,134727,134827
20171962,킬러의 보디가드,118,2017,20170830,장편,미국,코미디|액션,패트릭 휴즈,라이언 레이놀즈|사무엘 L. 잭슨,(주)제이앤씨미디어그룹|TCO(주)더콘텐츠온,15세이상관람가,958066,1362439,1533682,1612986,1722017
20166132,김광석,81,2017,20170830,장편,한국,다큐멘터리,이상호,김광석,(주)비엠컬쳐스,15세이상관람가,36364,44860,48198,65079,98926
20154909,살인자의 기억법,118,2016,20170906,장편,한국,스릴러|범죄,원신연,설경구|김남길|설현|오달수,(주)쇼박스,15세이상관람가,1508731,2222966,2538953,2652141,2658589
20179696,그것,134,2017,20170906,장편,미국,드라마|공포(호러),안드레스 무시에티,빌 스카스가드|제이든 마텔,워너브러더스 코리아(주),15세이상관람가,673742,838362,879474,887296,888836
20170268,매혹당한 사람들,93,2017,20170906,장편,미국,드라마|스릴러,소피아 코폴라,니콜 키드먼|커스틴 던스트|엘르 패닝|콜린 파렐,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,47643,51951,53097,53744,54041
20171923,저수지 게임,100,2017,20170907,장편,한국,다큐멘터리,최진성,주진우|조미래|정재호|홍익표|이종걸|정두언|이요섭|김우남,(주)스마일이엔티,15세이상관람가,72921,104790,119189,123356,125562
20172148,몬스터 섬의 비밀,69,2017,20170907,장편,멕시코,애니메이션,레오폴도 아귈라,신정훈|박상우|조연우|박정욱|오은수|방지원,(주)박수엔터테인먼트,전체관람가,13381,20594,26511,26688,26739
20171090,베이비 드라이버,112,2017,20170914,장편,영국,스릴러|액션|범죄,에드가 라이트,안셀 엘고트|케빈 스페이시|릴리 제임스|에이사 곤살레스|존 햄|제이미 폭스,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,563851,765625,817809,822056,823624
20177541,아메리칸 메이드,114,2017,20170914,장편,미국,액션|범죄,더그 라이만,톰 크루즈|도널 글리슨,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,344437,397020,399637,400163,401541
20170607,몬스터 콜,108,2016,20170914,장편,스페인,드라마|판타지,후안 안토니오 바요나,시고니 위버|펠리시티 존스|루이스 맥두걸|리암 니슨,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,64059,80132,84892,86686,89560
20173945,인비저블 게스트,106,2016,20170921,장편,스페인,스릴러|범죄|미스터리,오리올 파울로,마리오 카사스,(주)더블앤조이픽쳐스,15세이상관람가,65060,90253,94005,94660,95390
20174142,아이 캔 스피크,118,2017,20170921,장편,한국,코미디,김현석,나문희|이제훈,롯데쇼핑㈜롯데엔터테인먼트|(주)리틀빅픽쳐스,12세이상관람가,1099933,2406280,3044836,3193018,3283470
20175222,킹스맨: 골든 서클,140,2017,20170927,장편,영국|미국,코미디|액션|어드벤처,매튜 본,콜린 퍼스|줄리안 무어|태런 에저튼,이십세기폭스코리아(주),청소년관람불가,3377882,4631034,4869026,4937082,4945484
20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,89,2016,20170927,장편,일본,애니메이션,요코이 타케시|우시로 신지,박경혜|홍범기|김현지|김가령|정유정|방연지|정혜옥|김율|강호철|신용우|이호산|김새해|임윤선|김정훈|정선혜|여윤미|김보영|김채하|한신|현경수|이미자|이수진|김신우|손수호|김지율,씨제이이앤엠(주),전체관람가,142066,205473,211771,214241,215203
20171312,우리의 20세기,118,2016,20170927,장편,미국,드라마,마이크 밀스,아네트 베닝|엘르 패닝|그레타 거윅,그린나래미디어(주),15세이상관람가,17083,27764,31317,33103,35541
20169463,다시 태어나도 우리,95,2016,20170927,장편,한국,다큐멘터리,문창용|전진,파드마 앙뚜|우르갼 리크젠,(주)엣나인필름,전체관람가,12753,20696,25295,28217,38324
20172627,리틀 프린세스 소피아 : 신비한 섬,63,2017,20170928,장편,미국,뮤지컬|애니메이션|어드벤처|가족|판타지,제이미 미첼,김미랑|서지연|아리엘 윈터|다시 로즈 번스,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,36339,56194,59619,61425,62454
20172742,범죄도시,121,2017,20171003,장편,한국,액션|범죄,강윤성,마동석|윤계상,메가박스중앙(주)플러스엠|(주)키위미디어그룹,청소년관람불가,2388597,3933787,5176405,5992694,6880546
20165450,남한산성,140,2017,20171003,장편,한국,드라마|사극,황동혁,이병헌|김윤석|박해일|고수|박희순,씨제이이앤엠(주),15세이상관람가,3312547,3670777,3794446,3834871,3849129
20171817,넛잡 2,91,2017,20171003,장편,중국|한국|캐나다,가족|애니메이션|어드벤처|코미디,캘런 브런커,윌 아넷|캐서린 헤이글|성룡|이사벨라 모너|마야 루돌프|세바스찬 매니스칼코,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,313449,358568,385580,397443,411787
20170964,딥,85,2017,20171003,장편,스페인,어드벤처|애니메이션|뮤지컬,줄리오 소토 거피드,심규혁|사문영|이인성|이지현,(주)이수C&E,전체관람가,201866,219302,227125,228774,230068
20173092,어메이징 메리,101,2017,20171004,장편,미국,드라마,마크 웹,크리스 에반스|맥케나 그레이스|린제이 던칸|제니 슬레이트|옥타비아 스펜서,이십세기폭스코리아(주),12세이상관람가,22604,30379,33461,33819,34777
20168282,블레이드 러너 2049,163,2017,20171012,장편,미국,액션|SF,드니 빌뇌브,라이언 고슬링|해리슨 포드|아나 드 아르마스|실비아 혹스|자레드 레토,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,276578,310671,315264,318264,322664
20176767,"나는 내일, 어제의 너와 만난다",110,2016,20171012,장편,일본,SF|멜로/로맨스|판타지,미키 타카히로,후쿠시 소타|고마츠 나나,(주)디스테이션,12세이상관람가,80357,139785,166165,172160,179709
