peopleCd,peopleNm,repRoleNm,filmoNames
10060910,잭 스나이더,감독,저스티스 리그|배트맨 대 슈퍼맨: 저스티스의 시작|300: 제국의 부활|맨 오브 스틸|써커 펀치|가디언의 전설|왓치맨|300|새벽의 저주
20169826,잭 스나이더,감독,고스트 이미지
20247049,미츠나카 스스무,감독,하이큐!! 콘셉트의 싸움|하이큐!! 재능과 센스|하이큐!! 승자와 패자|하이큐!! 끝과 시작|하이큐!! 땅 VS 하늘
20284809,스도 토모노리,감독,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이|페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워
20148100,장창원,감독,꾼|평양성|반가운 살인자|님은 먼 곳에|즐거운 인생|라디오 스타|왕의 남자
20121454,루이스 프리에토,감독,키드냅|푸셔: 파이널 프로젝트
10052285,우테 폰 뮌쇼폴,감독,래빗 스쿨|붕붕 달려라 깜이
20283069,김홍선,감독,역모-반란의 시대
20125826,김홍선,감독,변신|반드시 잡는다|브로커|기술자들|공모자들
10028066,타파스 차크라바르티,감독,피터와 모글리의 크리스마스 어드벤처|정글북
20283069,김홍선,감독,역모-반란의 시대
20125826,김홍선,감독,변신|반드시 잡는다|브로커|기술자들|공모자들
10060606,장항준,감독,죽지않는 인간들의 밤|기억의 밤|끝까지 간다|전투의 매너|귀신이 산다|불어라 봄바람|라이터를 켜라|북경반점
20173470,벤자민 레너,감독,빅 배드 폭스|어네스트와 셀레스틴
20167741,김현호,감독,뽀로로 극장판 보물섬 대모험|뽀로로 극장판 공룡섬 대모험|뽀로로 극장판 컴퓨터 왕국 대모험|뽀로로 극장판 슈퍼썰매 대모험|뽀로로의 대모험|뽀로로 극장판 눈요정 마을 대모험
20113256,김현호,감독,봄|그녀를 사랑해줘요
20112237,요네바야시 히로마사,감독,메리와 마녀의 꽃|추억의 마니|마루 밑 아리에티
20281369,유영의,감독,산상수훈
10023510,마이클 쿠에스타,감독,어쌔신: 더 비기닝|킬 더 메신저|열두 살의 기억들|엘.아이.이
10090725,후쿠다 유이치,감독,은혼2: 규칙은 깨라고 있는 것|첫키스만 50번째 |은혼|변태 가면2: 잉여들의 역습|변태 가면
20167784,양우석,감독,정상회담|강철비|변호인
10019762,라이언 존슨,감독,나이브스 아웃|스타워즈: 라스트 제다이|루퍼|블룸 형제 사기단|브릭
10061166,저스틴 채드윅,감독,튤립 피버|만델라: 자유를 향한 머나먼 여정|퍼스트 그레이더|천일의 스캔들|보이
10034545,고로 사쿠라,감독,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~
20115572,김용화,감독,저격자 
10005151,김용화,감독,백두산|신과함께-인과 연|신과함께-죄와 벌|미스터 고|마이 웨이|국가대표 완결판-못 다한 이야기|국가대표|미녀는 괴로워|오! 브라더스|자반고등어
10014782,마이클 그레이시,감독,위대한 쇼맨
10053816,유야마 쿠니히코,감독,"극장판 포켓몬스터 뮤츠의 역습 EVOLUTION|극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이|극장판 포켓몬스터 너로 정했다!|루돌프와 많이있어|포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」|포켓몬 더 무비 XY 후파: 광륜의 초마신|극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시|극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성|극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」|극장판 포켓몬스터 베스트 위시 「비크티니와 흑의 영웅 제크로무」|극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」|극장판 포켓 몬스터 DP 「환영의 패왕 조로아크」|포켓 몬스터 DP: 아르세우스 초극의 시공으로|극장판 포켓 몬스터 DP - 기라티나와 하늘의 꽃다발 쉐이미|포켓몬 레인저와 바다의 왕자 마나피|포켓 몬스터 - 뮤와 하도의 용사 루카리오|포켓 몬스터 7 - 어드벤스 제네레이션 열공의 방문자 데오키시스|극장판 포켓몬스터 AG - 아름다운 소원의 별 지라치|포켓 몬스터 5 - 포켓몬스터 물의 도시의 수호신|포켓 몬스터 4|포켓 몬스터 3 : 결정탑의 제왕 엔테이|포켓 몬스터 2 : 포켓몽 2000|포켓몬스터 2 - 루기아의 탄생|포켓몬스터 - 뮤츠의 역습|극장판 요술공주 밍키: 꿈 속의 윤무|포켓몬스터 뮤츠 나는 여기에 있다|극장판 포켓몬스터 베스트위시「메로엣타의 반짝반짝 음악회」"
10089026,호거 태프,감독,몬스터 패밀리|빌리와 용감한 녀석들 3D|임피 원더랜드 가다|돼지코 아기공룡 임피의 모험|백 투 가야
10070977,짐 자무쉬,감독,데드 돈 다이|패터슨|김미 데인저|오직 사랑하는 이들만이 살아남는다|리미츠 오브 컨트롤|40X15 : 칸 감독주간 40년의 기록|브로큰 플라워|커피와 담배|텐 미니츠 트럼펫|고스트 독|데드 맨|지상의 밤|미스테리 트레인|다운 바이 로|천국보다 낯선|영원한 휴가
20241106,티모시 렉카트,감독,더 크리스마스|헤드 오버 힐즈|시카프 시선 - 영국국립영화학교
10060507,장준환,감독,"1987|화이: 괴물을 삼킨 아이|잉투기|감독들, 김기영을 말하다|지구를 지켜라|유령|나와 통하는 다음검색 : 털|2001 이매진|카멜리아"
10039215,스티븐 크보스키,감독,원더|월플라워
10026249,모리와키 마코토,감독,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리
10073548,카를로스 살다나,감독,"페르디난드|리오 2|사랑해, 리우|리오|아이스 에이지 3: 공룡시대|아이스 에이지 2|로봇(애니)|아이스 에이지"
10063819,제이크 캐스단,감독,쥬만지: 넥스트 레벨|쥬만지: 새로운 세계|S테이프|배드 티처|워크 하드: 듀이 콕스 스토리|오렌지 카운티|제로 이펙트
10019335,리 언크리치,감독,코코|토이 스토리 3|몬스터 주식회사|토이 스토리 2
10044581,알렉산더 페인,감독,다운사이징|네브라스카|디센던트|사이드웨이|어바웃 슈미트|일렉션|인사이드 아웃
20176100,신보 아키유키,감독,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?|키즈모노가타리 III : 냉혈편|키즈모노가타리 II : 열혈편|키즈모노가타리 I : 철혈편|극장판 마법소녀 마도카 마기카(신편): 반역의 이야기|극장판 마법소녀 마도카 마기카(후편): 영원의 이야기|극장판 마법소녀 마도카 마기카(전편): 시작의 이야기"
20247049,미츠나카 스스무,감독,하이큐!! 콘셉트의 싸움|하이큐!! 재능과 센스|하이큐!! 승자와 패자|하이큐!! 끝과 시작|하이큐!! 땅 VS 하늘
10044699,웨스 볼,감독,메이즈 러너: 데스 큐어|메이즈 러너: 스코치 트라이얼|메이즈 러너
20174301,최성현,감독,협상|그것만이 내 세상|역린
10065000,조 라이트,감독,다키스트 아워|팬|안나 카레니나|한나|솔로이스트|어톤먼트|오만과 편견
10073849,카스텐 킬러리치,감독,신밧드와 마법 양탄자|리틀 뱀파이어|알버트|미운 오리 새끼의 모험
20292996,하시모토 히로유키,감독,레이드배커스|주문은 토끼입니까?? ~디어 마이 시스터~
10089413,홍기선,감독,1급기밀|이태원 살인사건|선택|가슴에 돋는 칼로 슬픔을 자르고|파랑새|수리세|세번째 시선
20289230,이성재,감독,비밥바룰라
20281871,이성재,감독,친구들|SIDOF2018_친구들/불편한영화제/도망치는 것은 비겁하지만 도움이 된다
20254052,이성재,감독,"볼더팅|울렁, 도|울렁도+하이&마이티+드날리+어크로스 더 스카이|울렁, 도+다크라이트+볼더팅+다큐 유어셀프+한계는 있다"
10059297,자움 콜렛 세라,감독,커뮤터|언더 워터|런 올 나이트|논스톱|골2 : 꿈을 향해 뛰어라
20267589,토마스 아스트뤽,감독,극장판 레이디버그: 미라클스톤의 비밀
10033522,애덤 로비텔,감독,이스케이프 룸|인시디어스4: 라스트 키|테이킹
10049814,연상호,감독,반도|염력|카이: 거울 호수의 전설|서울역|부산행|졸업반|창백한 얼굴들|화산고래|사이비|돼지의 왕|집으로|창|사랑은 단백질|지옥: 두개의 삶|지옥|콕!애니 - [섹션2] VIEW : 세상보기|연상호 감독 특별전 : 지옥의 시네마|7월 수요단편극장 “연상호 감독 특별전”|제14회 미쟝센 단편 영화제 웃는 게 웃는 게 아니야  |SICAF2015 연상호 단편선|애정만세|인디포럼2015 특별2
10055497,니콜라이 퓰시,감독,12 솔져스
10019469,리들리 스콧,감독,올 더 머니|에이리언: 커버넌트|마션|차일드 44|엑소더스: 신들과 왕들|카운슬러|스토커|프로메테우스|로빈 후드|바디 오브 라이즈|아메리칸 갱스터|어느 멋진 순간|킹덤 오브 헤븐|보이지 않는 아이들|매치스틱 맨|블랙 호크 다운|한니발|글래디에이터|지아이제인|화이트 스콜 |1492 콜럼버스|델마와 루이스 |블레이드 러너: 파이널 컷|에이리언즈 원 |에일리언: 감독판|결투자들
20300149,노엘 클리어리,감독,마야2
10024769,마틴 캠벨,감독,더 포리너|그린랜턴: 반지의 선택|엣지 오브 다크니스|007 카지노 로얄|레전드 오브 조로|머나먼 사랑|버티컬 리미트|마스크 오브 조로 |007 골든 아이 |압솔롬 탈출 
10004484,김석윤,감독,조선명탐정: 흡혈괴마의 비밀|조선명탐정 : 사라진 놉의 딸|조선명탐정 : 각시투구꽃의 비밀|올드미스다이어리
10083843,폴 킹,감독,패딩턴 2|패딩턴
10062979,야쿱 론스키,감독,겨울왕국의 무민
10085577,이라 카르페란,감독,겨울왕국의 무민
20251869,홍헌표,감독,터닝메카드W: 반다인의 비밀 특별판|터닝메카드W: 블랙미러의 부활
10065272,조근현,감독,"흥부: 글로 세상을 바꾼 자|번개맨|봄|26년|후궁 : 제왕의 첩|마이 웨이|두 여자|슬픔보다 더 슬픈 이야기|1724 기방난동사건|고고 70|가루지기|라듸오 데이즈|마이 파더|지금 사랑하는 사람과 살고 있습니까?|전설의 고향|허브|음란서생|형사 Duelist|천군|인어 공주|장화, 홍련|버스, 정류장"
20185181,라이언 쿠글러,감독,블랙 팬서|오스카 그랜트의 어떤 하루
20115431,야마모토 야스이치로,감독,명탐정 코난: 에피소드 원-작아진 명탐정|명탐정 코난 : 코난 실종사건 - 사상 최악의 이틀|명탐정 코난: 11번째 스트라이커|명탐정 코난: 천공의 난파선|명탐정 코난:전율의 악보|명탐정 코난:감벽의 관|명탐정 코난 : 탐정들의 진혼가 |명탐정 코난 : 수평선상의 음모|명탐정 코난:은빛 날개의 마술사
10007941,노동석,감독,골든슬럼버|집 나온 남자들|우리에게 내일은 없다|마이 제너레이션|험난한 인생|나무들이 봤어|초롱과 나
10064384,제임스 폴리,감독,50가지 그림자: 해방|50가지 그림자: 심연|퍼펙트 스트레인저|컨피던스|커럽터|체임버|글렌게리 글렌로스|아버지와 아들|레크레스 
10003461,기예르모 델 토로,감독,퍼시픽 림: 업라이징|셰이프 오브 워터: 사랑의 모양|크림슨 피크|퍼시픽 림|마마|헬보이 2 : 골든 아미|판의 미로 - 오필리아와 세 개의 열쇠|헬보이|블레이드 2|악마의 등뼈|미믹 |크로노스
20166405,토미 위르콜라,감독,월요일이 사라졌다|월요일이 사라졌다 무삭제판|데드 스노우 2|헨젤과 그레텔: 마녀 사냥꾼 3D|데드 스노우
10049578,등위봉,감독,반딧불이 딘딘
10058650,임순례,감독,"교섭|리틀 포레스트|글로리데이|제보자|남쪽으로 튀어|로맨스 조|소와 함께 여행하는 법|날아라 펭귄|우리 생애 최고의 순간|미소|와이키키 브라더스|아름다운 생존: 여성 영화인이 말하는 영화|세 친구|남자니까 아시잖아요?|그녀의 무게|우중산책|고양이 키스|미안해, 고마워|여섯 개의 시선"
10089901,홍창표,감독,카운트(가제)|궁합|순정|미안해 사랑해 고마워|조선미녀삼총사|배꼽|미인도|식객|사랑니|울랄라씨스터즈|킬러들의 수다
10039450,스티븐 스필버그,감독,"웨스트 사이드 스토리|쥬라기 월드: 폴른 킹덤|레디 플레이어 원|더 포스트|마이 리틀 자이언트|스파이 브릿지|링컨|워 호스|틴틴 : 유니콘호의 비밀|인디아나 존스 4 : 크리스탈 해골의 왕국|뮌헨|우주전쟁|터미널|캐치 미 이프 유 캔|마이너리티 리포트|E.T. : 탄생 20주년 기념작|A.I.|라이언 일병 구하기|아미스타드|쥬라기 공원 2 - 잃어버린 세계 |쉰들러 리스트|쥬라기 공원|후크|빽투더퓨처 3|8번가의 기적|인디아나 존스 : 최후의 성전|누가 로저래빗을 모함했나|공룡시대|태양의 제국|피라미드의 공포|컬러퍼플|인디아나 존스 - 마궁의 사원, 저주받은 사원 |환상특급|악령의 상자|이티|레이더스|1941|미지와의 조우|죠스|슈가랜드 특급"
10084230,프란시스 로렌스,감독,레드 스패로|헝거게임: 더 파이널|헝거게임: 모킹제이|헝거게임: 캣칭 파이어|워터 포 엘리펀트|나는 전설이다|콘스탄틴
20111176,신재호,감독,응징자2|게이트-완결판|게이트|대결|치외법권|따라지: 비열한 거리 무삭제판|따라지 : 비열한 거리|응징자|웨딩스캔들|서유기 리턴즈|4교시 추리영역|못말리는 결혼|내사랑 싸가지|유아독존|동감
20307570,신재호,감독,물체의 심리학에 대하여
20276449,신재호,감독,
10090988,히로키 류이치,감독,"마멀레이드 보이|그녀의 인생은 잘못이 없어|나미야 잡화점의 기적|늑대 소녀와 흑왕자|가부키초 러브호텔|노란 코끼리|괜찮아 3반|경멸: 에고이스트|4월의 신부|유어 프렌즈|뉴 타입 그저, 사랑을 위해|바쿠시, SM로프 마스터|나는 사랑했어|도발적 관계 : 엠|그녀의 은밀한 사랑일기|부드러운 생활|걸 프렌드|기관차 선생|낯설은 섹스 그리고 연인|바이브레이터|SM작가|동경 쓰레기 여자|우리들의 계절"
20166555,이창희,감독,사라진 밤|소굴|Keep Quiet|귀가|친구집
20170940,이창희,감독,위험 수위
20112353,조셉 코신스키,감독,탑건: 매버릭 |온리 더 브레이브|오블리비언|트론: 새로운 시작
20188058,션 베이커,감독,플로리다 프로젝트|탠저린|스타렛
10017533,로아 우타우,감독,툼레이더|더 웨이브|이스케이프 : 생존을 위한 탈출|프릿 빌트
20280830,이장훈,감독,지금 만나러 갑니다
10005652,김제영,감독,"치즈인더트랩|날, 보러와요|미쓰 와이프|밤의 여왕|원더풀 라디오|방울토마토|예의없는 것들|동행"
10039429,스티븐 소더버그,감독,로건 럭키|쇼를 사랑한 남자|사이드 이펙트|매직 마이크|케빈에 대하여|헤이와이어|컨테이젼|인포먼트|걸프렌드 익스피어리언스|체 게바라: 2부 게릴라|체 게바라: 1부 아르헨티나|체|오션스 써틴|굿 저먼|버블|에로스|오션스 트웰브|솔라리스|풀 프론탈|오션스 일레븐|트래픽|에린 브로코비치|라이미|조지클루니의 표적|카프카 |섹스 거짓말 그리고 비디오테이프
10018221,롭 코헨,감독,허리케인 하이스트|보이 넥스트 도어|알렉스 크로스|미이라 3:황제의 무덤|스텔스|트리플 엑스|분노의 질주|스컬스|데이라잇|드래곤 하트 |드래곤|전선위의 참새|악마군단|런닝맨
10024695,마틴 맥도나,감독,쓰리 빌보드|세븐 싸이코패스|킬러들의 도시
10047529,스티븐 S. 드나이트,감독,퍼시픽 림: 업라이징
20112542,전고운,감독,"보희와 녹양|한강에게|소공녀|범죄의 여왕|굿바이 싱글|돌연변이|족구왕|전국노래자랑|1999, 면회|배드신|내게 사랑은 너무 써|페르소나|인디스데이 10월 단편"
20186877,이영준,감독,극장판 미니특공대: 공룡왕 디노 |미니특공대X|파워배틀 와치카: 와치가면의 역습|부릉! 부릉! 브루미즈: 스피더의 모험 일기|파워배틀 와치카 미니카 배틀리그: 불꽃의 질주|최강전사 미니특공대: 영웅의 탄생|최강전사 미니특공대 : 새로운 악당의 습격|뽀로로 극장판 슈퍼썰매 대모험
10018860,루카 구아다니노,감독,서스페리아|콜 미 바이 유어 네임|비거 스플래쉬|베르톨루치가 말하는 베르톨루치 |아이 엠 러브|멜리사 P.|스테거링 걸
10072983,추창민,감독,"7년의 밤|광해, 왕이 된 남자|그대를 사랑합니다|사랑을 놓치다|마파도|행복한 장의사|사월의 끝"
10039450,스티븐 스필버그,감독,"웨스트 사이드 스토리|쥬라기 월드: 폴른 킹덤|레디 플레이어 원|더 포스트|마이 리틀 자이언트|스파이 브릿지|링컨|워 호스|틴틴 : 유니콘호의 비밀|인디아나 존스 4 : 크리스탈 해골의 왕국|뮌헨|우주전쟁|터미널|캐치 미 이프 유 캔|마이너리티 리포트|E.T. : 탄생 20주년 기념작|A.I.|라이언 일병 구하기|아미스타드|쥬라기 공원 2 - 잃어버린 세계 |쉰들러 리스트|쥬라기 공원|후크|빽투더퓨처 3|8번가의 기적|인디아나 존스 : 최후의 성전|누가 로저래빗을 모함했나|공룡시대|태양의 제국|피라미드의 공포|컬러퍼플|인디아나 존스 - 마궁의 사원, 저주받은 사원 |환상특급|악령의 상자|이티|레이더스|1941|미지와의 조우|죠스|슈가랜드 특급"
10061758,정범식,감독,천문: 하늘에 묻는다|공포체험단 곤지암편|곤지암|워킹걸|미쓰GO|외톨이|기담|무서운 이야기 2|무서운 이야기|무서운 이야기 2 '탈출'|무서운 이야기 '해와 달'
20265286,가스 데이비스,감독,막달라 마리아: 부활의 증인|라이언
20125862,이병헌,감독,"드림(가제)|극한직업|레슬러|바람 바람 바람|스물|오늘의 연애|타짜-신의 손|힘내세요, 병헌씨|네버엔딩 스토리|써니|과속스캔들|냄새는 난다"
20302149,방수인,감독,"덕구|반두비|뷰티풀 선데이|왕의 남자|달마야, 서울 가자|패밀리|워싱 머신"
20302509,김지열,감독,번개맨과 신비의 섬
20113558,김지열,감독,블루스맨
20303229,이가라시 타쿠야,감독,문호 스트레이독스 [데드 애플]
10032200,브래드 페이튼,감독,램페이지|인카네이트|샌 안드레아스|잃어버린 세계를 찾아서 2: 신비의 섬|캣츠 앤 독스 2|귀여운 좀비 이블린
20331332,김지영,감독,철공실
20324612,김지영,감독,물가
20302876,김지영,감독,"그날, 바다|철공실: 눈 앞에서 일어나지 않는 어떤 일들에 대하여"
20238387,허준형,감독,머니백
10040004,아론 우들리,감독,스파키|완전범죄: 키드냅
20315335,애론 우들리,감독,스파키
20178069,이한욱,감독,나를 기억해|숨바꼭질
10058023,이한욱,감독,부초|대탈출|제76 포로수용소|대탈출
20175349,다비드 알로,감독,정글번치: 최강 악당의 등장|스파이크|정글번치 : 빙산으로의 귀환|스파이크2
20302389,박대원,감독,무문관
10038345,스콧 쿠퍼,감독,몬태나|아웃 오브 더 퍼니스|크레이지 하트
20233786,이동은,감독,니나 내나|당신의 부탁|환절기
10043421,안소니 루소,감독,21 브릿지: 테러 셧다운 |어벤져스: 엔드게임|어벤져스: 인피니티 워|캡틴 아메리카: 시빌 워|캡틴 아메리카: 윈터 솔져|허니문크래셔|웰컴 투 콜린우드
10065016,조 루소,감독,21 브릿지: 테러 셧다운 |어벤져스: 엔드게임|어벤져스: 인피니티 워|캡틴 아메리카: 시빌 워|캡틴 아메리카: 윈터 솔져|허니문크래셔|웰컴 투 콜린우드
10050618,니테쉬 티와리,감독,당갈
10005905,김진묵,감독,살인소설|타짜|작업의 정석|새드무비|Oh! 뷰리플 라이프
20170403,라스무스 A. 실버르센,감독,고릴라와 슈퍼레이스|아기곰 보보 구출 대작전|배저로와 친구들: 신비한 모험|꼬마영웅 경찰차 프로디2|솔란과 루드빅의 화이트 크리스마스 대소동|꼬마영웅 경찰차 프로디
10089497,홍상수,감독,"도망친 여자|강변호텔|풀잎들|그 후|클레어의 카메라|밤의 해변에서 혼자|당신자신과 당신의 것|지금은맞고그때는틀리다|자유의 언덕|우리 선희|누구의 딸도 아닌 해원|토니 레인즈의 한국영화 25년|다른나라에서|북촌방향|옥희의 영화|하하하|잘 알지도 못하면서|밤과 낮|나의 사랑, 나의 영화|해변의 여인|극장전|한국 영화의 르네상스|여자는 남자의 미래다|생활의 발견|오! 수정|강원도의 힘|돼지가 우물에 빠진 날|리스트|첩첩산중|10월 단편 상상극장-홍상수 단편선|베니스 70 : 미래 재장전|어떤 방문 : 디지털 삼인삼색2009"
10036017,세르지오 맨피오,감독,레오나르도 다 빈치|윈드랜드
10026645,조이 주,감독,매직빈
10035926,세드릭 클래피쉬,감독,"부르고뉴, 와인에서 찾은 인생|사랑을 부르는, 파리|사랑은 타이밍|불순한 제안|스페니쉬 아파트먼트|아마도"
20169834,필립 립스키,감독,커다랗고 커다랗고 커다란 배|로날 더 바바리언
20149783,요르겐 레르담,감독,커다랗고 커다랗고 커다란 배|니코: 산타비행단의 모험
10008990,닉 파크,감독,얼리맨|월래스와 그로밋 : 거대토끼의 저주|치킨 런|월레스와 그로밋 : 걸작선|웰레스 앤 그로밋
10080333,토드 헤인즈,감독,다크 워터스 |원더스트럭|캐롤|40X15 : 칸 감독주간 40년의 기록|아임 낫 데어|파 프롬 헤븐|벨벳 골드마인|세이프|포이즌
10020677,릭 로먼 워,감독,엔젤 해즈 폴른|샷 콜러|스니치|펠론|인 더 섀도우|비상탈출 
20287367,김대웅,감독,레슬러
20166707,김대웅,감독,괜찮아요 |월세와 보증금|잠 못 드는 밤 비는 내리고
10029715,발레리 페리스,감독,빌리 진 킹: 세기의 대결|루비 스팍스|미스 리틀 선샤인
10065314,조나단 데이턴,감독,빌리 진 킹: 세기의 대결|루비 스팍스|미스 리틀 선샤인
20112371,이시하라 타츠야,감독,중2병이라도 사랑이 하고 싶어! 테이크 온 미|극장판 울려라! 유포니엄|중2병이라도 사랑이 하고 싶어! 극장판|스즈미야 하루히의 소실
10002176,구스 반 산트,감독,돈 워리|씨 오브 트리스|로렌스 애니웨이|프라미스드 랜드 |레스트리스|밀크|그들 각자의 영화관|파라노이드 파크|라스트 데이즈|엘리펀트|제리|파인딩 포레스터|싸이코|굿 윌 헌팅|투 다이 포 |리버 피닉스의 아이다호|말라 노체|아이다호
20128310,야누스 메츠,감독,보리 vs 매켄로|아르마딜로
10052944,윌 글럭,감독,피터 래빗|애니 |프렌즈 위드 베네핏|이지 A|파이어드 업!
10040147,사준의,감독,"안녕, 나의 소녀"
10011719,데이빗 레이치,감독,분노의 질주: 홉스&쇼|데드풀 2: 순한맛|데드풀 2|얼티밋 배틀|아토믹 블론드|존 윅: 특별판|존 윅
20302749,박기복,감독,임을 위한 행진곡
10028501,박기복,감독,"영매-산자와 죽은자의 화해|2424|강아지, 죽는다|우리는 전사가 아니다|이상한 나라의 데자뷰"
10057659,이창동,감독,"생일|버닝|싱글라이더|우리들|도희야|화이: 괴물을 삼킨 아이|토니 레인즈의 한국영화 25년|시|여행자|나의 사랑, 나의 영화|밀양|두 번째 사랑|한국 영화의 르네상스|오아시스|박하사탕|초록물고기|아름다운 청년 전태일|그 섬에 가고 싶다"
20169636,시미즈 준지,감독,마징가 Z: 인피니티|토리코 : 출발! 구르메 어드벤처!!|원피스 극장판 9기: 에피소드 오브 쵸파
20303829,장영주,감독,5.18 힌츠페터 스토리
